density,sample,row,col
-12979.406,0,0.0,0.0
-17152.781,1,0.0,1.0
659646.5,2,0.0,2.0
557526.56,3,0.0,3.0
556890.1,4,0.0,4.0
543409.1,5,0.0,5.0
593807.4,6,0.0,6.0
508511.34,7,0.0,7.0
517352.94,8,0.0,8.0
507159.56,9,0.0,9.0
548989.25,10,0.0,10.0
502461.2,11,0.0,11.0
580164.25,12,0.0,12.0
497785.3,13,0.0,13.0
560608.6,14,0.0,14.0
507926.9,15,0.0,15.0
565098.9,16,0.0,16.0
496152.3,17,0.0,17.0
546780.9,18,0.0,18.0
498299.0,19,0.0,19.0
590917.8,20,0.0,20.0
493848.8,21,0.0,21.0
629152.2,22,0.0,22.0
655845.25,23,0.0,23.0
-4684.9375,24,1.0,0.0
3814.5312,25,1.0,1.0
612810.0,26,1.0,2.0
478525.06,27,1.0,3.0
526281.25,28,1.0,4.0
471896.44,29,1.0,5.0
468785.44,30,1.0,6.0
442338.0,31,1.0,7.0
474997.94,32,1.0,8.0
450664.1,33,1.0,9.0
471483.84,34,1.0,10.0
436176.16,35,1.0,11.0
466451.9,36,1.0,12.0
458348.7,37,1.0,13.0
495047.94,38,1.0,14.0
440445.7,39,1.0,15.0
514399.78,40,1.0,16.0
444839.72,41,1.0,17.0
523363.3,42,1.0,18.0
469745.53,43,1.0,19.0
515472.12,44,1.0,20.0
455610.34,45,1.0,21.0
590254.7,46,1.0,22.0
576456.3,47,1.0,23.0
693929.56,48,2.0,0.0
605394.06,49,2.0,1.0
564668.0,50,2.0,2.0
478457.56,51,2.0,3.0
512586.44,52,2.0,4.0
448350.56,53,2.0,5.0
521547.38,54,2.0,6.0
446785.97,55,2.0,7.0
519266.12,56,2.0,8.0
447026.34,57,2.0,9.0
509716.66,58,2.0,10.0
439425.4,59,2.0,11.0
519967.2,60,2.0,12.0
446744.47,61,2.0,13.0
514822.38,62,2.0,14.0
423373.3,63,2.0,15.0
504196.56,64,2.0,16.0
417887.16,65,2.0,17.0
478414.66,66,2.0,18.0
454526.0,67,2.0,19.0
543175.06,68,2.0,20.0
422189.56,69,2.0,21.0
585383.9,70,2.0,22.0
567915.6,71,2.0,23.0
575500.2,72,3.0,0.0
500147.56,73,3.0,1.0
476006.12,74,3.0,2.0
433181.12,75,3.0,3.0
414578.94,76,3.0,4.0
410246.8,77,3.0,5.0
423164.06,78,3.0,6.0
399888.88,79,3.0,7.0
448569.72,80,3.0,8.0
416659.8,81,3.0,9.0
477650.88,82,3.0,10.0
409820.0,83,3.0,11.0
444474.44,84,3.0,12.0
413870.1,85,3.0,13.0
412174.12,86,3.0,14.0
434670.97,87,3.0,15.0
490763.94,88,3.0,16.0
402130.1,89,3.0,17.0
533781.6,90,3.0,18.0
426243.47,91,3.0,19.0
428671.9,92,3.0,20.0
413424.34,93,3.0,21.0
579354.56,94,3.0,22.0
551830.25,95,3.0,23.0
671080.5,96,4.0,0.0
491484.56,97,4.0,1.0
