density,sample,row,col
711861.75,0,0.0,0.0
578370.3,1,0.0,1.0
612527.3,2,0.0,2.0
569379.0,3,0.0,3.0
3677.6875,4,0.0,4.0
1706.0312,5,0.0,5.0
661038.9,6,0.0,6.0
542304.4,7,0.0,7.0
597157.25,8,0.0,8.0
534337.44,9,0.0,9.0
572144.8,10,0.0,10.0
514499.7,11,0.0,11.0
539346.6,12,0.0,12.0
551476.9,13,0.0,13.0
543080.75,14,0.0,14.0
493710.47,15,0.0,15.0
587912.75,16,0.0,16.0
539475.75,17,0.0,17.0
498301.2,18,0.0,18.0
510641.75,19,0.0,19.0
568328.7,20,0.0,20.0
468916.72,21,0.0,21.0
606311.9,22,0.0,22.0
614083.1,23,0.0,23.0
705341.6,24,1.0,0.0
584200.75,25,1.0,1.0
635866.2,26,1.0,2.0
592955.7,27,1.0,3.0
13520.344,28,1.0,4.0
10955.4375,29,1.0,5.0
712613.5,30,1.0,6.0
551113.1,31,1.0,7.0
563835.6,32,1.0,8.0
482694.1,33,1.0,9.0
601986.1,34,1.0,10.0
500681.7,35,1.0,11.0
588836.9,36,1.0,12.0
464315.0,37,1.0,13.0
502311.03,38,1.0,14.0
444903.0,39,1.0,15.0
474172.0,40,1.0,16.0
444371.56,41,1.0,17.0
454931.06,42,1.0,18.0
407373.66,43,1.0,19.0
530248.5,44,1.0,20.0
489933.4,45,1.0,21.0
473148.3,46,1.0,22.0
525291.0,47,1.0,23.0
640467.5,48,2.0,0.0
535550.1,49,2.0,1.0
6736.6875,50,2.0,2.0
8445.672,51,2.0,3.0
15863.266,52,2.0,4.0
11877.453,53,2.0,5.0
-784.15625,54,2.0,6.0
3211.2031,55,2.0,7.0
640362.25,56,2.0,8.0
465833.72,57,2.0,9.0
9339.141,58,2.0,10.0
10882.094,59,2.0,11.0
480955.7,60,2.0,12.0
238443.61,61,2.0,13.0
535695.9,62,2.0,14.0
441898.66,63,2.0,15.0
413485.1,64,2.0,16.0
449176.53,65,2.0,17.0
440900.7,66,2.0,18.0
490517.38,67,2.0,19.0
24159.094,68,2.0,20.0
-14444.1875,69,2.0,21.0
650995.1,70,2.0,22.0
684754.6,71,2.0,23.0
698929.75,72,3.0,0.0
564258.4,73,3.0,1.0
9907.672,74,3.0,2.0
3574.2969,75,3.0,3.0
9721.594,76,3.0,4.0
3358.0312,77,3.0,5.0
14359.0625,78,3.0,6.0
12553.703,79,3.0,7.0
595824.1,80,3.0,8.0
578877.06,81,3.0,9.0
9212.0625,82,3.0,10.0
15053.594,83,3.0,11.0
