density,sample,row,col
551981.06,0,0.0,0.0
521080.2,1,0.0,1.0
506909.56,2,0.0,2.0
493437.56,3,0.0,3.0
493383.0,4,0.0,4.0
496061.8,5,0.0,5.0
478146.3,6,0.0,6.0
483097.9,7,0.0,7.0
479284.66,8,0.0,8.0
486064.2,9,0.0,9.0
497644.66,10,0.0,10.0
480297.6,11,0.0,11.0
514582.75,12,0.0,12.0
508372.84,13,0.0,13.0
517622.47,14,0.0,14.0
470642.0,15,0.0,15.0
540966.8,16,0.0,16.0
476953.53,17,0.0,17.0
521327.53,18,0.0,18.0
472941.75,19,0.0,19.0
540292.2,20,0.0,20.0
500406.56,21,0.0,21.0
598491.5,22,0.0,22.0
627362.2,23,0.0,23.0
525483.6,24,1.0,0.0
476675.1,25,1.0,1.0
466408.84,26,1.0,2.0
454471.12,27,1.0,3.0
459003.0,28,1.0,4.0
449652.38,29,1.0,5.0
450136.88,30,1.0,6.0
440987.72,31,1.0,7.0
439127.8,32,1.0,8.0
467516.1,33,1.0,9.0
486498.3,34,1.0,10.0
451317.8,35,1.0,11.0
469486.75,36,1.0,12.0
462017.25,37,1.0,13.0
479665.8,38,1.0,14.0
434331.03,39,1.0,15.0
523183.75,40,1.0,16.0
455981.03,41,1.0,17.0
505362.34,42,1.0,18.0
449766.9,43,1.0,19.0
508693.53,44,1.0,20.0
460153.47,45,1.0,21.0
601655.0,46,1.0,22.0
585321.75,47,1.0,23.0
529486.4,48,2.0,0.0
466997.88,49,2.0,1.0
460713.0,50,2.0,2.0
415106.44,51,2.0,3.0
447438.78,52,2.0,4.0
404220.12,53,2.0,5.0
447229.53,54,2.0,6.0
433661.53,55,2.0,7.0
438994.88,56,2.0,8.0
398464.94,57,2.0,9.0
484821.62,58,2.0,10.0
381822.8,59,2.0,11.0
472775.1,60,2.0,12.0
426601.2,61,2.0,13.0
452461.78,62,2.0,14.0
405121.28,63,2.0,15.0
458298.62,64,2.0,16.0
389032.12,65,2.0,17.0
418713.56,66,2.0,18.0
413020.25,67,2.0,19.0
513776.9,68,2.0,20.0
396761.25,69,2.0,21.0
572618.9,70,2.0,22.0
609938.44,71,2.0,23.0
525301.4,72,3.0,0.0
466744.88,73,3.0,1.0
458627.56,74,3.0,2.0
401551.7,75,3.0,3.0
418167.78,76,3.0,4.0
394590.3,77,3.0,5.0
447589.75,78,3.0,6.0
415908.03,79,3.0,7.0
424371.84,80,3.0,8.0
384739.44,81,3.0,9.0
421504.03,82,3.0,10.0
371423.2,83,3.0,11.0
451489.72,84,3.0,12.0
414177.28,85,3.0,13.0
441177.34,86,3.0,14.0
426608.0,87,3.0,15.0
449418.38,88,3.0,16.0
384840.06,89,3.0,17.0
442153.34,90,3.0,18.0
422281.0,91,3.0,19.0
426749.9,92,3.0,20.0
408254.72,93,3.0,21.0
570131.7,94,3.0,22.0
535348.9,95,3.0,23.0
539530.1,96,4.0,0.0
455834.94,97,4.0,1.0
508267.56,98,4.0,2.0
419597.1,99,4.0,3.0
454794.5,100,4.0,4.0
380344.0,101,4.0,5.0
430512.3,102,4.0,6.0
378785.44,103,4.0,7.0
425357.44,104,4.0,8.0
361576.38,105,4.0,9.0
473528.88,106,4.0,10.0
361989.06,107,4.0,11.0
448482.12,108,4.0,12.0
381604.25,109,4.0,13.0
467804.2,110,4.0,14.0
375281.12,111,4.0,15.0
468747.0,112,4.0,16.0
401221.25,113,4.0,17.0
442386.53,114,4.0,18.0
415070.28,115,4.0,19.0
472021.84,116,4.0,20.0
434110.8,117,4.0,21.0
460494.84,118,4.0,22.0
550331.25,119,4.0,23.0
530570.9,120,5.0,0.0
472913.56,121,5.0,1.0
474497.72,122,5.0,2.0
411973.2,123,5.0,3.0
426717.5,124,5.0,4.0
399529.7,125,5.0,5.0
403310.94,126,5.0,6.0
374144.1,127,5.0,7.0
398938.2,128,5.0,8.0
369273.53,129,5.0,9.0
423472.9,130,5.0,10.0
379778.5,131,5.0,11.0
422832.88,132,5.0,12.0
380359.16,133,5.0,13.0
409723.25,134,5.0,14.0
374500.3,135,5.0,15.0
413211.62,136,5.0,16.0
368760.75,137,5.0,17.0
408417.62,138,5.0,18.0
383427.38,139,5.0,19.0
414852.6,140,5.0,20.0
398687.56,141,5.0,21.0
534680.8,142,5.0,22.0
528631.44,143,5.0,23.0
515353.97,144,6.0,0.0
422558.7,145,6.0,1.0
452181.06,146,6.0,2.0
389779.34,147,6.0,3.0
445642.06,148,6.0,4.0
371485.1,149,6.0,5.0
420003.12,150,6.0,6.0
379207.56,151,6.0,7.0
414185.62,152,6.0,8.0
352984.12,153,6.0,9.0
411042.88,154,6.0,10.0
375245.4,155,6.0,11.0
426526.2,156,6.0,12.0
369562.47,157,6.0,13.0
444449.22,158,6.0,14.0
385207.4,159,6.0,15.0
443511.34,160,6.0,16.0
405176.75,161,6.0,17.0
459856.7,162,6.0,18.0
360788.06,163,6.0,19.0
470219.25,164,6.0,20.0
449814.3,165,6.0,21.0
517083.5,166,6.0,22.0
497564.8,167,6.0,23.0
523757.56,168,7.0,0.0
430285.2,169,7.0,1.0
439070.12,170,7.0,2.0
391579.8,171,7.0,3.0
418748.44,172,7.0,4.0
384175.97,173,7.0,5.0
417862.88,174,7.0,6.0
408865.62,175,7.0,7.0
407739.47,176,7.0,8.0
380911.5,177,7.0,9.0
429088.75,178,7.0,10.0
370836.94,179,7.0,11.0
415592.1,180,7.0,12.0
384325.12,181,7.0,13.0
409690.5,182,7.0,14.0
392310.47,183,7.0,15.0
421292.12,184,7.0,16.0
393487.56,185,7.0,17.0
415392.38,186,7.0,18.0
397020.9,187,7.0,19.0
434556.38,188,7.0,20.0
425112.2,189,7.0,21.0
467469.7,190,7.0,22.0
504790.94,191,7.0,23.0
499269.56,192,8.0,0.0
433041.22,193,8.0,1.0
433722.5,194,8.0,2.0
403009.62,195,8.0,3.0
394079.88,196,8.0,4.0
389399.16,197,8.0,5.0
399328.38,198,8.0,6.0
385848.75,199,8.0,7.0
455674.88,200,8.0,8.0
374490.2,201,8.0,9.0
438904.84,202,8.0,10.0
380608.38,203,8.0,11.0
439425.94,204,8.0,12.0
364330.16,205,8.0,13.0
420026.3,206,8.0,14.0
391831.34,207,8.0,15.0
397872.78,208,8.0,16.0
388167.75,209,8.0,17.0
443261.2,210,8.0,18.0
391052.25,211,8.0,19.0
428780.8,212,8.0,20.0
420870.2,213,8.0,21.0
510653.97,214,8.0,22.0
501555.2,215,8.0,23.0
516108.2,216,9.0,0.0
440694.84,217,9.0,1.0
506663.3,218,9.0,2.0
411507.62,219,9.0,3.0
432406.5,220,9.0,4.0
382725.78,221,9.0,5.0
438790.3,222,9.0,6.0
392148.62,223,9.0,7.0
439199.0,224,9.0,8.0
374801.97,225,9.0,9.0
428565.9,226,9.0,10.0
394595.56,227,9.0,11.0
382299.12,228,9.0,12.0
370797.75,229,9.0,13.0
414586.22,230,9.0,14.0
407430.9,231,9.0,15.0
400442.44,232,9.0,16.0
398838.3,233,9.0,17.0
407975.4,234,9.0,18.0
408022.5,235,9.0,19.0
410266.94,236,9.0,20.0
409509.06,237,9.0,21.0
469065.56,238,9.0,22.0
503539.88,239,9.0,23.0
505894.88,240,10.0,0.0
432549.88,241,10.0,1.0
433400.03,242,10.0,2.0
394067.44,243,10.0,3.0
450968.3,244,10.0,4.0
374445.75,245,10.0,5.0
404089.66,246,10.0,6.0
393489.06,247,10.0,7.0
415254.66,248,10.0,8.0
372978.2,249,10.0,9.0
445242.56,250,10.0,10.0
