density,sample,row,col
-17851.656,0,0.0,0.0
-10555.906,1,0.0,1.0
464025.94,2,0.0,2.0
426543.56,3,0.0,3.0
430899.78,4,0.0,4.0
422420.16,5,0.0,5.0
426182.2,6,0.0,6.0
400873.56,7,0.0,7.0
435463.2,8,0.0,8.0
425249.75,9,0.0,9.0
414720.8,10,0.0,10.0
417212.22,11,0.0,11.0
426733.72,12,0.0,12.0
416072.6,13,0.0,13.0
418090.84,14,0.0,14.0
418090.97,15,0.0,15.0
439802.03,16,0.0,16.0
432156.12,17,0.0,17.0
437121.94,18,0.0,18.0
421021.38,19,0.0,19.0
455346.78,20,0.0,20.0
445175.34,21,0.0,21.0
435674.5,22,0.0,22.0
483514.25,23,0.0,23.0
7694.9062,24,1.0,0.0
-2191.2031,25,1.0,1.0
437505.72,26,1.0,2.0
377532.7,27,1.0,3.0
413317.22,28,1.0,4.0
348417.9,29,1.0,5.0
392842.78,30,1.0,6.0
378365.3,31,1.0,7.0
412691.78,32,1.0,8.0
370340.5,33,1.0,9.0
391279.5,34,1.0,10.0
356565.0,35,1.0,11.0
386804.9,36,1.0,12.0
357466.28,37,1.0,13.0
399913.06,38,1.0,14.0
372172.0,39,1.0,15.0
411122.16,40,1.0,16.0
374957.66,41,1.0,17.0
394245.53,42,1.0,18.0
362097.78,43,1.0,19.0
372020.03,44,1.0,20.0
353393.0,45,1.0,21.0
386436.47,46,1.0,22.0
426174.1,47,1.0,23.0
468049.06,48,2.0,0.0
456411.12,49,2.0,1.0
346989.56,50,2.0,2.0
392636.47,51,2.0,3.0
289557.25,52,2.0,4.0
347269.2,53,2.0,5.0
402131.34,54,2.0,6.0
351763.84,55,2.0,7.0
382968.2,56,2.0,8.0
380427.12,57,2.0,9.0
409080.88,58,2.0,10.0
404902.44,59,2.0,11.0
375823.88,60,2.0,12.0
364959.75,61,2.0,13.0
357122.5,62,2.0,14.0
363363.75,63,2.0,15.0
353909.6,64,2.0,16.0
403882.47,65,2.0,17.0
389159.56,66,2.0,18.0
388940.56,67,2.0,19.0
415155.12,68,2.0,20.0
426607.53,69,2.0,21.0
436666.12,70,2.0,22.0
444056.97,71,2.0,23.0
461979.3,72,3.0,0.0
410542.22,73,3.0,1.0
401875.56,74,3.0,2.0
376185.53,75,3.0,3.0
377633.12,76,3.0,4.0
347878.06,77,3.0,5.0
394601.5,78,3.0,6.0
358578.1,79,3.0,7.0
400649.25,80,3.0,8.0
324402.06,81,3.0,9.0
407511.94,82,3.0,10.0
354075.0,83,3.0,11.0
381547.4,84,3.0,12.0
340676.0,85,3.0,13.0
392290.72,86,3.0,14.0
355599.53,87,3.0,15.0
395939.28,88,3.0,16.0
336690.06,89,3.0,17.0
387244.9,90,3.0,18.0
336858.12,91,3.0,19.0
386456.4,92,3.0,20.0
345929.56,93,3.0,21.0
413441.47,94,3.0,22.0
413357.4,95,3.0,23.0
