density,sample,row,col
549500.0,0,0.0,0.0
592463.44,1,0.0,1.0
504830.06,2,0.0,2.0
594753.75,3,0.0,3.0
467576.88,4,0.0,4.0
570866.5,5,0.0,5.0
463898.2,6,0.0,6.0
548678.6,7,0.0,7.0
455547.34,8,0.0,8.0
528770.1,9,0.0,9.0
463759.6,10,0.0,10.0
598757.94,11,0.0,11.0
459245.28,12,0.0,12.0
557710.4,13,0.0,13.0
458517.6,14,0.0,14.0
569579.75,15,0.0,15.0
437438.88,16,0.0,16.0
581402.8,17,0.0,17.0
442717.62,18,0.0,18.0
569858.4,19,0.0,19.0
482746.8,20,0.0,20.0
604900.9,21,0.0,21.0
476196.38,22,0.0,22.0
617756.5,23,0.0,23.0
617926.9,24,1.0,0.0
546708.75,25,1.0,1.0
614696.94,26,1.0,2.0
550994.7,27,1.0,3.0
542067.6,28,1.0,4.0
520733.72,29,1.0,5.0
518318.22,30,1.0,6.0
505274.66,31,1.0,7.0
555160.0,32,1.0,8.0
520450.88,33,1.0,9.0
593152.9,34,1.0,10.0
536534.1,35,1.0,11.0
566890.5,36,1.0,12.0
532731.25,37,1.0,13.0
575639.6,38,1.0,14.0
539944.25,39,1.0,15.0
588486.0,40,1.0,16.0
576246.0,41,1.0,17.0
591572.5,42,1.0,18.0
559153.6,43,1.0,19.0
610497.9,44,1.0,20.0
638658.9,45,1.0,21.0
559942.1,46,1.0,22.0
593953.5,47,1.0,23.0
493162.4,48,2.0,0.0
553649.75,49,2.0,1.0
400048.88,50,2.0,2.0
511285.66,51,2.0,3.0
387770.06,52,2.0,4.0
485577.72,53,2.0,5.0
373194.88,54,2.0,6.0
483968.94,55,2.0,7.0
365972.94,56,2.0,8.0
489240.56,57,2.0,9.0
368466.5,58,2.0,10.0
483815.16,59,2.0,11.0
358317.4,60,2.0,12.0
463757.75,61,2.0,13.0
350979.03,62,2.0,14.0
490109.72,63,2.0,15.0
356414.8,64,2.0,16.0
490084.9,65,2.0,17.0
368912.5,66,2.0,18.0
527606.4,67,2.0,19.0
384639.56,68,2.0,20.0
508833.28,69,2.0,21.0
434850.06,70,2.0,22.0
607290.0,71,2.0,23.0
621173.9,72,3.0,0.0
557425.9,73,3.0,1.0
558636.75,74,3.0,2.0
502877.56,75,3.0,3.0
519144.34,76,3.0,4.0
512743.8,77,3.0,5.0
507456.1,78,3.0,6.0
471940.62,79,3.0,7.0
542149.75,80,3.0,8.0
531962.56,81,3.0,9.0
519717.0,82,3.0,10.0
521670.3,83,3.0,11.0
500127.44,84,3.0,12.0
504670.8,85,3.0,13.0
553010.75,86,3.0,14.0
548072.2,87,3.0,15.0
551055.6,88,3.0,16.0
554949.4,89,3.0,17.0
560608.1,90,3.0,18.0
593172.56,91,3.0,19.0
491205.44,92,3.0,20.0
501879.88,93,3.0,21.0
560005.6,94,3.0,22.0
620876.75,95,3.0,23.0
490584.53,96,4.0,0.0
563262.4,97,4.0,1.0
404543.44,98,4.0,2.0
488592.6,99,4.0,3.0
377489.0,100,4.0,4.0
478032.6,101,4.0,5.0
369572.78,102,4.0,6.0
462586.06,103,4.0,7.0
348455.2,104,4.0,8.0
455189.03,105,4.0,9.0
355687.88,106,4.0,10.0
456930.56,107,4.0,11.0
344343.12,108,4.0,12.0
465030.8,109,4.0,13.0
333109.8,110,4.0,14.0
472274.38,111,4.0,15.0
328303.6,112,4.0,16.0
463496.72,113,4.0,17.0
344040.25,114,4.0,18.0
481375.38,115,4.0,19.0
368484.1,116,4.0,20.0
484664.34,117,4.0,21.0
425582.7,118,4.0,22.0
585104.8,119,4.0,23.0
601220.06,120,5.0,0.0
514643.12,121,5.0,1.0
518997.28,122,5.0,2.0
464481.25,123,5.0,3.0
505877.1,124,5.0,4.0
485997.0,125,5.0,5.0
475812.6,126,5.0,6.0
450411.16,127,5.0,7.0
518782.06,128,5.0,8.0
514789.7,129,5.0,9.0
521418.94,130,5.0,10.0
519544.7,131,5.0,11.0
523685.7,132,5.0,12.0
518471.8,133,5.0,13.0
532799.3,134,5.0,14.0
518475.38,135,5.0,15.0
520426.3,136,5.0,16.0
526069.3,137,5.0,17.0
525175.44,138,5.0,18.0
510086.2,139,5.0,19.0
465326.44,140,5.0,20.0
496554.88,141,5.0,21.0
534719.75,142,5.0,22.0
635481.06,143,5.0,23.0
488618.9,144,6.0,0.0
572720.9,145,6.0,1.0
393161.12,146,6.0,2.0
487971.2,147,6.0,3.0
370047.38,148,6.0,4.0
462850.66,149,6.0,5.0
357108.72,150,6.0,6.0
454799.84,151,6.0,7.0
352446.44,152,6.0,8.0
450865.3,153,6.0,9.0
323485.25,154,6.0,10.0
349320.25,155,6.0,11.0
361024.8,156,6.0,12.0
494088.06,157,6.0,13.0
338106.0,158,6.0,14.0
476238.8,159,6.0,15.0
337195.3,160,6.0,16.0
476412.28,161,6.0,17.0
340101.47,162,6.0,18.0
489892.97,163,6.0,19.0
363004.4,164,6.0,20.0
499337.2,165,6.0,21.0
414620.84,166,6.0,22.0
614921.25,167,6.0,23.0
617084.0,168,7.0,0.0
537526.5,169,7.0,1.0
551404.0,170,7.0,2.0
528131.9,171,7.0,3.0
515178.7,172,7.0,4.0
493726.7,173,7.0,5.0
495186.3,174,7.0,6.0
488423.44,175,7.0,7.0
492833.78,176,7.0,8.0
493206.0,177,7.0,9.0
364046.7,178,7.0,10.0
358936.75,179,7.0,11.0
553402.0,180,7.0,12.0
532314.44,181,7.0,13.0
531494.8,182,7.0,14.0
544210.9,183,7.0,15.0
525977.7,184,7.0,16.0
531329.9,185,7.0,17.0
534333.4,186,7.0,18.0
572915.25,187,7.0,19.0
513536.1,188,7.0,20.0
535466.9,189,7.0,21.0
578414.4,190,7.0,22.0
661953.75,191,7.0,23.0
466403.06,192,8.0,0.0
564402.56,193,8.0,1.0
379167.22,194,8.0,2.0
511096.62,195,8.0,3.0
373901.25,196,8.0,4.0
397198.8,197,8.0,5.0
349374.44,198,8.0,6.0
456079.94,199,8.0,7.0
345813.72,200,8.0,8.0
458645.28,201,8.0,9.0
348164.06,202,8.0,10.0
458501.2,203,8.0,11.0
333917.1,204,8.0,12.0
421819.5,205,8.0,13.0
338063.5,206,8.0,14.0
466869.0,207,8.0,15.0
341509.88,208,8.0,16.0
432942.66,209,8.0,17.0
345350.56,210,8.0,18.0
469809.3,211,8.0,19.0
367475.2,212,8.0,20.0
466347.12,213,8.0,21.0
415948.2,214,8.0,22.0
581810.6,215,8.0,23.0
637720.9,216,9.0,0.0
559498.6,217,9.0,1.0
551920.5,218,9.0,2.0
535582.25,219,9.0,3.0
448636.97,220,9.0,4.0
432419.47,221,9.0,5.0
533828.56,222,9.0,6.0
511727.06,223,9.0,7.0
523290.78,224,9.0,8.0
527815.06,225,9.0,9.0
516274.2,226,9.0,10.0
515139.5,227,9.0,11.0
473520.6,228,9.0,12.0
478146.16,229,9.0,13.0
534767.0,230,9.0,14.0
541008.6,231,9.0,15.0
482462.62,232,9.0,16.0
499310.2,233,9.0,17.0
525782.9,234,9.0,18.0
562604.1,235,9.0,19.0
494824.75,236,9.0,20.0
528412.06,237,9.0,21.0
543332.56,238,9.0,22.0
632961.4,239,9.0,23.0
474372.12,240,10.0,0.0
541562.44,241,10.0,1.0
380194.12,242,10.0,2.0
513278.3,243,10.0,3.0
363360.56,244,10.0,4.0
436792.9,245,10.0,5.0
355864.62,246,10.0,6.0
464660.22,247,10.0,7.0
338196.6,248,10.0,8.0
482832.94,249,10.0,9.0
332967.7,250,10.0,10.0
467504.38,251,10.0,11.0
351212.1,252,10.0,12.0
424546.06,253,10.0,13.0
338584.94,254,10.0,14.0
465732.1,255,10.0,15.0
341807.62,256,10.0,16.0
415313.3,257,10.0,17.0
354874.2,258,10.0,18.0
484832.5,259,10.0,19.0
364287.53,260,10.0,20.0
398228.3,261,10.0,21.0
426188.2,262,10.0,22.0
604713.0,263,10.0,23.0
633177.4,264,11.0,0.0
572726.94,265,11.0,1.0
593931.6,266,11.0,2.0
559852.6,267,11.0,3.0
466732.78,268,11.0,4.0
495045.16,269,11.0,5.0
542490.56,270,11.0,6.0
551291.25,271,11.0,7.0
562047.6,272,11.0,8.0
560123.1,273,11.0,9.0
526134.4,274,11.0,10.0
528216.44,275,11.0,11.0
452670.6,276,11.0,12.0
469673.1,277,11.0,13.0
538270.4,278,11.0,14.0
559261.94,279,11.0,15.0
456444.75,280,11.0,16.0
475316.38,281,11.0,17.0
524212.75,282,11.0,18.0
552903.75,283,11.0,19.0
419676.84,284,11.0,20.0
476616.0,285,11.0,21.0
577508.94,286,11.0,22.0
660175.8,287,11.0,23.0
494022.3,288,12.0,0.0
549685.25,289,12.0,1.0
366605.88,290,12.0,2.0
473591.9,291,12.0,3.0
355444.75,292,12.0,4.0
454069.0,293,12.0,5.0
361815.72,294,12.0,6.0
407738.25,295,12.0,7.0
353130.44,296,12.0,8.0
377837.28,297,12.0,9.0
348422.0,298,12.0,10.0
453910.2,299,12.0,11.0
346037.38,300,12.0,12.0
444660.72,301,12.0,13.0
383358.47,302,12.0,14.0
430037.66,303,12.0,15.0
349043.75,304,12.0,16.0
446304.6,305,12.0,17.0
352765.3,306,12.0,18.0
483963.88,307,12.0,19.0
411481.9,308,12.0,20.0
475476.72,309,12.0,21.0
464541.47,310,12.0,22.0
576415.3,311,12.0,23.0
671436.5,312,13.0,0.0
577287.56,313,13.0,1.0
575757.1,314,13.0,2.0
550056.9,315,13.0,3.0
517893.25,316,13.0,4.0
540180.4,317,13.0,5.0
471089.34,318,13.0,6.0
490110.6,319,13.0,7.0
435271.8,320,13.0,8.0
460317.97,321,13.0,9.0
534687.0,322,13.0,10.0
548105.4,323,13.0,11.0
502516.9,324,13.0,12.0
512674.97,325,13.0,13.0
470825.2,326,13.0,14.0
495170.5,327,13.0,15.0
504401.38,328,13.0,16.0
516668.28,329,13.0,17.0
510314.1,330,13.0,18.0
562963.06,331,13.0,19.0
508467.12,332,13.0,20.0
593155.6,333,13.0,21.0
627948.8,334,13.0,22.0
683234.4,335,13.0,23.0
523393.03,336,14.0,0.0
520305.44,337,14.0,1.0
451637.94,338,14.0,2.0
487635.84,339,14.0,3.0
418355.88,340,14.0,4.0
616530.2,341,14.0,5.0
416914.88,342,14.0,6.0
485891.34,343,14.0,7.0
404035.38,344,14.0,8.0
482282.97,345,14.0,9.0
415126.4,346,14.0,10.0
474163.75,347,14.0,11.0
405397.8,348,14.0,12.0
456023.62,349,14.0,13.0
414368.3,350,14.0,14.0
462655.56,351,14.0,15.0
400903.56,352,14.0,16.0
454025.38,353,14.0,17.0
415709.0,354,14.0,18.0
502093.47,355,14.0,19.0
433444.28,356,14.0,20.0
595120.56,357,14.0,21.0
-1690.4453,358,14.0,22.0
3368.0781,359,14.0,23.0
613456.9,360,15.0,0.0
629806.1,361,15.0,1.0
585513.75,362,15.0,2.0
564566.75,363,15.0,3.0
626130.6,364,15.0,4.0
647006.5,365,15.0,5.0
627265.0,366,15.0,6.0
634132.4,367,15.0,7.0
591372.6,368,15.0,8.0
620766.75,369,15.0,9.0
573489.4,370,15.0,10.0
585736.25,371,15.0,11.0
583443.1,372,15.0,12.0
624084.0,373,15.0,13.0
682671.5,374,15.0,14.0
566024.0,375,15.0,15.0
691377.25,376,15.0,16.0
577199.25,377,15.0,17.0
611063.5,378,15.0,18.0
651086.56,379,15.0,19.0
619564.94,380,15.0,20.0
706140.1,381,15.0,21.0
-8591.031,382,15.0,22.0
-1764.6406,383,15.0,23.0
