density,sample,row,col
422065.06,0,0.0,0.0
390342.03,1,0.0,1.0
394392.75,2,0.0,2.0
383732.56,3,0.0,3.0
385090.06,4,0.0,4.0
397696.2,5,0.0,5.0
399769.3,6,0.0,6.0
397803.38,7,0.0,7.0
372078.2,8,0.0,8.0
390572.7,9,0.0,9.0
377727.0,10,0.0,10.0
387743.94,11,0.0,11.0
386308.06,12,0.0,12.0
401678.75,13,0.0,13.0
401805.8,14,0.0,14.0
410587.94,15,0.0,15.0
381229.94,16,0.0,16.0
388233.2,17,0.0,17.0
398686.38,18,0.0,18.0
390346.56,19,0.0,19.0
401440.38,20,0.0,20.0
411502.62,21,0.0,21.0
436889.62,22,0.0,22.0
449782.75,23,0.0,23.0
408130.7,24,1.0,0.0
390027.25,25,1.0,1.0
366234.25,26,1.0,2.0
361860.94,27,1.0,3.0
373741.28,28,1.0,4.0
374807.66,29,1.0,5.0
372542.16,30,1.0,6.0
370364.5,31,1.0,7.0
357769.97,32,1.0,8.0
346581.6,33,1.0,9.0
357127.6,34,1.0,10.0
356255.16,35,1.0,11.0
364377.53,36,1.0,12.0
369842.66,37,1.0,13.0
395269.1,38,1.0,14.0
395836.25,39,1.0,15.0
370981.12,40,1.0,16.0
361597.06,41,1.0,17.0
373974.06,42,1.0,18.0
363971.06,43,1.0,19.0
432109.5,44,1.0,20.0
372872.56,45,1.0,21.0
463343.0,46,1.0,22.0
416543.5,47,1.0,23.0
417263.6,48,2.0,0.0
390389.88,49,2.0,1.0
372845.06,50,2.0,2.0
376918.22,51,2.0,3.0
353502.8,52,2.0,4.0
394079.12,53,2.0,5.0
368076.28,54,2.0,6.0
377956.3,55,2.0,7.0
364445.25,56,2.0,8.0
370634.34,57,2.0,9.0
376847.97,58,2.0,10.0
366053.84,59,2.0,11.0
374909.25,60,2.0,12.0
401718.34,61,2.0,13.0
3491.0938,62,2.0,14.0
-2288.5625,63,2.0,15.0
394462.53,64,2.0,16.0
365695.72,65,2.0,17.0
389838.5,66,2.0,18.0
376059.3,67,2.0,19.0
412105.03,68,2.0,20.0
403723.53,69,2.0,21.0
447484.0,70,2.0,22.0
451034.06,71,2.0,23.0
424303.9,72,3.0,0.0
392367.97,73,3.0,1.0
355122.53,74,3.0,2.0
357899.78,75,3.0,3.0
345964.4,76,3.0,4.0
353262.06,77,3.0,5.0
359189.78,78,3.0,6.0
356637.78,79,3.0,7.0
346157.6,80,3.0,8.0
353155.38,81,3.0,9.0
344542.47,82,3.0,10.0
362084.2,83,3.0,11.0
359290.3,84,3.0,12.0
392279.66,85,3.0,13.0
6590.4688,86,3.0,14.0
-6010.2812,87,3.0,15.0
367122.03,88,3.0,16.0
358590.56,89,3.0,17.0
356494.03,90,3.0,18.0
343150.28,91,3.0,19.0
385399.5,92,3.0,20.0
351118.8,93,3.0,21.0
434077.9,94,3.0,22.0
387053.0,95,3.0,23.0
410775.2,96,4.0,0.0
380262.72,97,4.0,1.0
380668.28,98,4.0,2.0
372700.78,99,4.0,3.0
362609.4,100,4.0,4.0
370765.0,101,4.0,5.0
374737.8,102,4.0,6.0
392322.88,103,4.0,7.0
369824.06,104,4.0,8.0
365649.25,105,4.0,9.0
363674.94,106,4.0,10.0
366296.66,107,4.0,11.0
358286.4,108,4.0,12.0
354126.03,109,4.0,13.0
400352.9,110,4.0,14.0
390452.56,111,4.0,15.0
384621.34,112,4.0,16.0
375974.72,113,4.0,17.0
390291.03,114,4.0,18.0
384032.12,115,4.0,19.0
392576.03,116,4.0,20.0
410590.1,117,4.0,21.0
420450.8,118,4.0,22.0
462599.34,119,4.0,23.0
398017.9,120,5.0,0.0
366085.66,121,5.0,1.0
360934.9,122,5.0,2.0
368017.16,123,5.0,3.0
350985.44,124,5.0,4.0
355913.47,125,5.0,5.0
363573.7,126,5.0,6.0
359554.12,127,5.0,7.0
365048.38,128,5.0,8.0
356513.38,129,5.0,9.0
368841.9,130,5.0,10.0
385048.12,131,5.0,11.0
