density,sample,row,col
508710.34,0,0.0,0.0
441524.6,1,0.0,1.0
499415.06,2,0.0,2.0
429701.88,3,0.0,3.0
475492.0,4,0.0,4.0
430700.06,5,0.0,5.0
473210.1,6,0.0,6.0
423980.4,7,0.0,7.0
463921.94,8,0.0,8.0
444272.25,9,0.0,9.0
469705.4,10,0.0,10.0
435629.1,11,0.0,11.0
475713.84,12,0.0,12.0
428490.72,13,0.0,13.0
476991.97,14,0.0,14.0
434315.12,15,0.0,15.0
463033.28,16,0.0,16.0
440732.75,17,0.0,17.0
486681.38,18,0.0,18.0
439793.84,19,0.0,19.0
487666.88,20,0.0,20.0
449933.56,21,0.0,21.0
489486.8,22,0.0,22.0
532423.0,23,0.0,23.0
510123.56,24,1.0,0.0
429898.0,25,1.0,1.0
509977.75,26,1.0,2.0
403649.72,27,1.0,3.0
484864.38,28,1.0,4.0
394400.44,29,1.0,5.0
512336.72,30,1.0,6.0
399498.97,31,1.0,7.0
470694.03,32,1.0,8.0
400444.97,33,1.0,9.0
498309.0,34,1.0,10.0
415167.72,35,1.0,11.0
468535.25,36,1.0,12.0
407650.0,37,1.0,13.0
475282.38,38,1.0,14.0
404492.5,39,1.0,15.0
460292.25,40,1.0,16.0
390200.9,41,1.0,17.0
465931.78,42,1.0,18.0
404213.47,43,1.0,19.0
460120.4,44,1.0,20.0
419078.97,45,1.0,21.0
522626.66,46,1.0,22.0
497314.7,47,1.0,23.0
506294.44,48,2.0,0.0
402626.38,49,2.0,1.0
377831.97,50,2.0,2.0
361940.8,51,2.0,3.0
411707.75,52,2.0,4.0
397194.56,53,2.0,5.0
373870.12,54,2.0,6.0
351146.2,55,2.0,7.0
391704.12,56,2.0,8.0
366252.4,57,2.0,9.0
403257.88,58,2.0,10.0
354663.1,59,2.0,11.0
387388.56,60,2.0,12.0
350621.2,61,2.0,13.0
386156.06,62,2.0,14.0
354009.5,63,2.0,15.0
426231.03,64,2.0,16.0
378021.94,65,2.0,17.0
404941.34,66,2.0,18.0
376752.2,67,2.0,19.0
393565.5,68,2.0,20.0
391806.84,69,2.0,21.0
494708.94,70,2.0,22.0
494137.53,71,2.0,23.0
510438.2,72,3.0,0.0
394501.3,73,3.0,1.0
453279.75,74,3.0,2.0
360859.3,75,3.0,3.0
