"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.32","215.52","0.0024468284508563846","-1","2572.0","2572.0","2572.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.3554642232259","215.4901388327281","0.0024551047334015093","-1","2576.0","2576.0","2576.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.39060831705726","215.46055402119958","0.002462504848034675","-1","2576.0","2576.0","2576.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.4254344177246","215.43124360084533","0.0024689758759058604","-1","2576.0","2576.0","2576.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.45994466145834","215.40220560709636","0.00247446263781614","-1","2576.0","2576.0","2576.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.4941411844889","215.37343807538355","0.0024789075596131946","-1","2526.0","2526.0","2526.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.52802612304689","215.3449390411377","0.0024822505548013343","-1","2549.0","2549.0","2549.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.56160161336263","215.31670653978986","0.0024844290189558697","-1","2549.0","2549.0","2549.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.59486979166664","215.28873860677086","0.0024853776940623","-1","2549.0","2549.0","2549.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.62783279418946","215.26103327751161","0.002485028527197658","-1","2549.0","2549.0","2549.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.66049275716145","215.23358858744305","0.0024833106621625","-1","2596.0","2596.0","2596.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.69285181681312","215.20640257199608","0.0024801502986030225","-1","2596.0","2596.0","2596.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.724912109375","215.17947326660158","0.002475470565133324","-1","2627.0","2627.0","2627.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.75667577107745","215.15279870669048","0.0024691914957577846","-1","2627.0","2627.0","2627.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.78814493815102","215.1263769276937","0.0024612298879474847","-1","2627.0","2627.0","2627.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.81932174682618","215.1002059650421","0.0024514991291455877","-1","2561.0","2561.0","2561.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.8502083333333","215.07428385416668","0.0024399092115846453","-1","2561.0","2561.0","2561.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.88080683390297","215.04860863049828","0.0024263665572140628","-1","2561.0","2561.0","2561.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.91111938476564","215.02317832946778","0.0024107738754611413","-1","2575.0","2575.0","2575.0"
"CURVE 1","14.645248118799104","0.02741039356084824","0.021535637276206915","172.94114812215167","214.99799098650615","0.0023930301517871653","-1","2575.0","2575.0","2575.0"
