density,sample,row,col
614486.4,0,0.0,0.0
534208.7,1,0.0,1.0
572423.7,2,0.0,2.0
505486.12,3,0.0,3.0
535890.5,4,0.0,4.0
508977.0,5,0.0,5.0
538100.9,6,0.0,6.0
487409.34,7,0.0,7.0
513517.78,8,0.0,8.0
499300.16,9,0.0,9.0
495351.6,10,0.0,10.0
479330.12,11,0.0,11.0
513812.06,12,0.0,12.0
489043.94,13,0.0,13.0
521787.94,14,0.0,14.0
481311.1,15,0.0,15.0
514171.75,16,0.0,16.0
487836.47,17,0.0,17.0
539812.1,18,0.0,18.0
499239.62,19,0.0,19.0
540629.2,20,0.0,20.0
520354.2,21,0.0,21.0
577320.5,22,0.0,22.0
638897.75,23,0.0,23.0
506514.44,24,1.0,0.0
503940.72,25,1.0,1.0
414255.06,26,1.0,2.0
491854.94,27,1.0,3.0
406593.97,28,1.0,4.0
483421.12,29,1.0,5.0
399627.44,30,1.0,6.0
490624.97,31,1.0,7.0
403285.25,32,1.0,8.0
455427.62,33,1.0,9.0
399925.16,34,1.0,10.0
459519.4,35,1.0,11.0
414883.62,36,1.0,12.0
479225.66,37,1.0,13.0
376802.38,38,1.0,14.0
505017.0,39,1.0,15.0
396078.94,40,1.0,16.0
498364.5,41,1.0,17.0
390069.4,42,1.0,18.0
497014.5,43,1.0,19.0
381743.16,44,1.0,20.0
525769.75,45,1.0,21.0
464974.38,46,1.0,22.0
583411.0,47,1.0,23.0
590904.44,48,2.0,0.0
468511.4,49,2.0,1.0
525585.1,50,2.0,2.0
433537.9,51,2.0,3.0
488008.3,52,2.0,4.0
397512.7,53,2.0,5.0
499167.94,54,2.0,6.0
396431.75,55,2.0,7.0
488129.34,56,2.0,8.0
416027.22,57,2.0,9.0
472807.72,58,2.0,10.0
417469.62,59,2.0,11.0
469508.44,60,2.0,12.0
421322.12,61,2.0,13.0
456001.97,62,2.0,14.0
387914.84,63,2.0,15.0
489059.7,64,2.0,16.0
460302.28,65,2.0,17.0
501623.9,66,2.0,18.0
461477.72,67,2.0,19.0
492074.2,68,2.0,20.0
448047.9,69,2.0,21.0
532347.4,70,2.0,22.0
610586.75,71,2.0,23.0
493942.6,72,3.0,0.0
487355.75,73,3.0,1.0
375562.0,74,3.0,2.0
468732.9,75,3.0,3.0
350485.8,76,3.0,4.0
475528.28,77,3.0,5.0
354469.56,78,3.0,6.0
445549.7,79,3.0,7.0
354964.8,80,3.0,8.0
461622.75,81,3.0,9.0
351281.75,82,3.0,10.0
456825.06,83,3.0,11.0
347094.47,84,3.0,12.0
466761.25,85,3.0,13.0
348610.62,86,3.0,14.0
416184.94,87,3.0,15.0
371341.97,88,3.0,16.0
453638.7,89,3.0,17.0
366605.84,90,3.0,18.0
367006.84,91,3.0,19.0
342936.03,92,3.0,20.0
506686.34,93,3.0,21.0
420476.0,94,3.0,22.0
581014.5,95,3.0,23.0
578628.44,96,4.0,0.0
448349.47,97,4.0,1.0
476002.75,98,4.0,2.0
396054.44,99,4.0,3.0
467653.56,100,4.0,4.0
417487.44,101,4.0,5.0
477120.94,102,4.0,6.0
393556.06,103,4.0,7.0
467125.62,104,4.0,8.0
404043.8,105,4.0,9.0
463101.44,106,4.0,10.0
407915.38,107,4.0,11.0
466144.62,108,4.0,12.0
397102.44,109,4.0,13.0
430698.88,110,4.0,14.0
406506.72,111,4.0,15.0
442020.5,112,4.0,16.0
424885.5,113,4.0,17.0
447107.56,114,4.0,18.0
421541.2,115,4.0,19.0
452828.72,116,4.0,20.0
457475.8,117,4.0,21.0
486074.88,118,4.0,22.0
581763.9,119,4.0,23.0
456623.62,120,5.0,0.0
501536.0,121,5.0,1.0
370505.2,122,5.0,2.0
452063.03,123,5.0,3.0
337487.2,124,5.0,4.0
455531.38,125,5.0,5.0
335651.53,126,5.0,6.0
454259.88,127,5.0,7.0
348550.56,128,5.0,8.0
437961.8,129,5.0,9.0
338954.75,130,5.0,10.0
459792.56,131,5.0,11.0
336599.75,132,5.0,12.0
446146.78,133,5.0,13.0
345653.56,134,5.0,14.0
448517.7,135,5.0,15.0
352236.25,136,5.0,16.0
435362.7,137,5.0,17.0
348363.38,138,5.0,18.0
448587.28,139,5.0,19.0
350768.75,140,5.0,20.0
469470.75,141,5.0,21.0
436638.9,142,5.0,22.0
555555.25,143,5.0,23.0
575452.7,144,6.0,0.0
436865.94,145,6.0,1.0
467031.56,146,6.0,2.0
387777.03,147,6.0,3.0
454652.3,148,6.0,4.0
365239.62,149,6.0,5.0
466419.22,150,6.0,6.0
370699.16,151,6.0,7.0
450166.8,152,6.0,8.0
383652.5,153,6.0,9.0
449932.44,154,6.0,10.0
383054.12,155,6.0,11.0
431584.88,156,6.0,12.0
397247.06,157,6.0,13.0
434380.16,158,6.0,14.0
420323.2,159,6.0,15.0
420617.8,160,6.0,16.0
408922.84,161,6.0,17.0
400915.75,162,6.0,18.0
406986.56,163,6.0,19.0
424156.25,164,6.0,20.0
456222.72,165,6.0,21.0
471368.2,166,6.0,22.0
564498.9,167,6.0,23.0
468977.03,168,7.0,0.0
537650.6,169,7.0,1.0
358346.94,170,7.0,2.0
473680.62,171,7.0,3.0
350334.8,172,7.0,4.0
462256.7,173,7.0,5.0
333274.06,174,7.0,6.0
463921.0,175,7.0,7.0
345488.3,176,7.0,8.0
443542.88,177,7.0,9.0
337729.8,178,7.0,10.0
446346.44,179,7.0,11.0
339809.94,180,7.0,12.0
442255.94,181,7.0,13.0
335581.75,182,7.0,14.0
461284.25,183,7.0,15.0
351360.62,184,7.0,16.0
434756.0,185,7.0,17.0
345347.44,186,7.0,18.0
431972.75,187,7.0,19.0
382196.34,188,7.0,20.0
446079.6,189,7.0,21.0
423392.28,190,7.0,22.0
556939.2,191,7.0,23.0
548853.8,192,8.0,0.0
420714.84,193,8.0,1.0
486110.84,194,8.0,2.0
384806.62,195,8.0,3.0
461074.47,196,8.0,4.0
387808.12,197,8.0,5.0
439703.1,198,8.0,6.0
377241.4,199,8.0,7.0
463864.88,200,8.0,8.0
380718.16,201,8.0,9.0
446518.75,202,8.0,10.0
395884.12,203,8.0,11.0
430223.6,204,8.0,12.0
391371.88,205,8.0,13.0
397388.0,206,8.0,14.0
398942.6,207,8.0,15.0
420863.75,208,8.0,16.0
415248.03,209,8.0,17.0
406653.75,210,8.0,18.0
420124.75,211,8.0,19.0
436563.2,212,8.0,20.0
454568.56,213,8.0,21.0
465071.88,214,8.0,22.0
561469.25,215,8.0,23.0
468301.0,216,9.0,0.0
498043.34,217,9.0,1.0
381059.0,218,9.0,2.0
452429.47,219,9.0,3.0
353105.16,220,9.0,4.0
453785.38,221,9.0,5.0
346613.34,222,9.0,6.0
448386.8,223,9.0,7.0
341847.06,224,9.0,8.0
463965.84,225,9.0,9.0
344197.78,226,9.0,10.0
452427.38,227,9.0,11.0
335639.1,228,9.0,12.0
444988.56,229,9.0,13.0
361633.53,230,9.0,14.0
430045.53,231,9.0,15.0
362122.16,232,9.0,16.0
442951.97,233,9.0,17.0
353024.5,234,9.0,18.0
435006.22,235,9.0,19.0
376979.3,236,9.0,20.0
467398.78,237,9.0,21.0
420441.25,238,9.0,22.0
550298.0,239,9.0,23.0
548073.56,240,10.0,0.0
429268.88,241,10.0,1.0
420898.56,242,10.0,2.0
333921.66,243,10.0,3.0
427634.06,244,10.0,4.0
371807.22,245,10.0,5.0
426875.75,246,10.0,6.0
383490.9,247,10.0,7.0
367490.0,248,10.0,8.0
374792.56,249,10.0,9.0
427693.03,250,10.0,10.0
405083.25,251,10.0,11.0
440635.38,252,10.0,12.0
384212.9,253,10.0,13.0
412816.7,254,10.0,14.0
403255.84,255,10.0,15.0
403899.66,256,10.0,16.0
401639.16,257,10.0,17.0
400388.1,258,10.0,18.0
425888.8,259,10.0,19.0
413595.2,260,10.0,20.0
442064.38,261,10.0,21.0
450874.0,262,10.0,22.0
551713.4,263,10.0,23.0
500623.38,264,11.0,0.0
492393.56,265,11.0,1.0
380977.38,266,11.0,2.0
386979.56,267,11.0,3.0
363415.75,268,11.0,4.0
441612.47,269,11.0,5.0
361741.38,270,11.0,6.0
449016.7,271,11.0,7.0
349791.25,272,11.0,8.0
451707.5,273,11.0,9.0
361212.7,274,11.0,10.0
461606.1,275,11.0,11.0
355534.28,276,11.0,12.0
439366.34,277,11.0,13.0
350744.44,278,11.0,14.0
444418.34,279,11.0,15.0
370528.62,280,11.0,16.0
417815.88,281,11.0,17.0
359597.47,282,11.0,18.0
453148.12,283,11.0,19.0
392122.03,284,11.0,20.0
449761.84,285,11.0,21.0
427895.0,286,11.0,22.0
558873.1,287,11.0,23.0
528025.3,288,12.0,0.0
445753.75,289,12.0,1.0
431953.94,290,12.0,2.0
396436.38,291,12.0,3.0
401439.94,292,12.0,4.0
404532.88,293,12.0,5.0
436655.8,294,12.0,6.0
393839.2,295,12.0,7.0
410555.25,296,12.0,8.0
382913.38,297,12.0,9.0
428813.8,298,12.0,10.0
383324.38,299,12.0,11.0
410714.38,300,12.0,12.0
408570.5,301,12.0,13.0
415235.25,302,12.0,14.0
418432.0,303,12.0,15.0
419377.62,304,12.0,16.0
425727.25,305,12.0,17.0
407279.97,306,12.0,18.0
416551.22,307,12.0,19.0
433927.88,308,12.0,20.0
458005.66,309,12.0,21.0
501312.38,310,12.0,22.0
606957.0,311,12.0,23.0
527575.6,312,13.0,0.0
508223.62,313,13.0,1.0
407969.88,314,13.0,2.0
443466.38,315,13.0,3.0
418114.06,316,13.0,4.0
434666.72,317,13.0,5.0
390030.6,318,13.0,6.0
460203.06,319,13.0,7.0
386124.62,320,13.0,8.0
449635.0,321,13.0,9.0
369682.3,322,13.0,10.0
514356.2,323,13.0,11.0
379970.6,324,13.0,12.0
445759.25,325,13.0,13.0
394186.5,326,13.0,14.0
454184.06,327,13.0,15.0
385286.94,328,13.0,16.0
377836.06,329,13.0,17.0
380915.56,330,13.0,18.0
432821.56,331,13.0,19.0
420851.44,332,13.0,20.0
489640.97,333,13.0,21.0
527036.94,334,13.0,22.0
650159.2,335,13.0,23.0
562635.8,336,14.0,0.0
486187.75,337,14.0,1.0
483128.7,338,14.0,2.0
453577.6,339,14.0,3.0
460304.5,340,14.0,4.0
446961.06,341,14.0,5.0
486665.03,342,14.0,6.0
434871.22,343,14.0,7.0
466958.94,344,14.0,8.0
447770.1,345,14.0,9.0
450844.38,346,14.0,10.0
443822.56,347,14.0,11.0
463293.1,348,14.0,12.0
465845.12,349,14.0,13.0
444927.03,350,14.0,14.0
467970.78,351,14.0,15.0
457753.12,352,14.0,16.0
481353.5,353,14.0,17.0
466859.2,354,14.0,18.0
476786.25,355,14.0,19.0
498587.03,356,14.0,20.0
590754.25,357,14.0,21.0
69653.41,358,14.0,22.0
52401.625,359,14.0,23.0
555841.5,360,15.0,0.0
557817.2,361,15.0,1.0
501594.28,362,15.0,2.0
533031.8,363,15.0,3.0
503709.94,364,15.0,4.0
514914.94,365,15.0,5.0
492477.4,366,15.0,6.0
538748.8,367,15.0,7.0
504288.6,368,15.0,8.0
547384.4,369,15.0,9.0
503036.9,370,15.0,10.0
544925.0,371,15.0,11.0
485158.78,372,15.0,12.0
545604.3,373,15.0,13.0
486661.97,374,15.0,14.0
540714.06,375,15.0,15.0
506706.28,376,15.0,16.0
527957.94,377,15.0,17.0
512164.2,378,15.0,18.0
556355.3,379,15.0,19.0
525173.94,380,15.0,20.0
654941.5,381,15.0,21.0
30401.14,382,15.0,22.0
44361.188,383,15.0,23.0
