density,sample,row,col
507939.5,0,0.0,0.0
474761.84,1,0.0,1.0
461191.12,2,0.0,2.0
450440.4,3,0.0,3.0
480907.0,4,0.0,4.0
465940.9,5,0.0,5.0
459937.2,6,0.0,6.0
458696.1,7,0.0,7.0
445838.6,8,0.0,8.0
450801.56,9,0.0,9.0
456582.88,10,0.0,10.0
436756.3,11,0.0,11.0
458715.0,12,0.0,12.0
436818.53,13,0.0,13.0
447762.3,14,0.0,14.0
441176.47,15,0.0,15.0
459654.3,16,0.0,16.0
443258.06,17,0.0,17.0
466620.5,18,0.0,18.0
446087.6,19,0.0,19.0
499279.8,20,0.0,20.0
447171.4,21,0.0,21.0
582518.75,22,0.0,22.0
590150.6,23,0.0,23.0
514733.25,24,1.0,0.0
448765.25,25,1.0,1.0
426590.2,26,1.0,2.0
433862.97,27,1.0,3.0
432540.06,28,1.0,4.0
441998.06,29,1.0,5.0
448216.12,30,1.0,6.0
367629.22,31,1.0,7.0
424483.8,32,1.0,8.0
419658.94,33,1.0,9.0
398684.47,34,1.0,10.0
432348.47,35,1.0,11.0
432464.8,36,1.0,12.0
428122.25,37,1.0,13.0
395036.06,38,1.0,14.0
434304.75,39,1.0,15.0
403882.66,40,1.0,16.0
473391.78,41,1.0,17.0
434704.88,42,1.0,18.0
459665.1,43,1.0,19.0
397248.34,44,1.0,20.0
488116.1,45,1.0,21.0
421228.1,46,1.0,22.0
607832.6,47,1.0,23.0
495133.8,48,2.0,0.0
439170.75,49,2.0,1.0
431148.9,50,2.0,2.0
404087.0,51,2.0,3.0
416220.94,52,2.0,4.0
402902.84,53,2.0,5.0
429755.8,54,2.0,6.0
405821.0,55,2.0,7.0
431057.56,56,2.0,8.0
406011.7,57,2.0,9.0
423627.88,58,2.0,10.0
414498.0,59,2.0,11.0
437932.97,60,2.0,12.0
395350.47,61,2.0,13.0
416625.25,62,2.0,14.0
391921.88,63,2.0,15.0
450089.25,64,2.0,16.0
397867.03,65,2.0,17.0
418619.38,66,2.0,18.0
399458.3,67,2.0,19.0
454145.5,68,2.0,20.0
402603.72,69,2.0,21.0
527069.44,70,2.0,22.0
550405.6,71,2.0,23.0
471234.8,72,3.0,0.0
437901.06,73,3.0,1.0
388743.12,74,3.0,2.0
419979.06,75,3.0,3.0
390459.75,76,3.0,4.0
416471.47,77,3.0,5.0
380520.56,78,3.0,6.0
443158.34,79,3.0,7.0
402426.25,80,3.0,8.0
454578.78,81,3.0,9.0
397410.8,82,3.0,10.0
428687.56,83,3.0,11.0
361016.22,84,3.0,12.0
419869.94,85,3.0,13.0
367709.8,86,3.0,14.0
428682.28,87,3.0,15.0
361391.12,88,3.0,16.0
494674.62,89,3.0,17.0
385657.22,90,3.0,18.0
405616.34,91,3.0,19.0
366633.56,92,3.0,20.0
464255.25,93,3.0,21.0
400768.94,94,3.0,22.0
605064.6,95,3.0,23.0
468573.06,96,4.0,0.0
424247.56,97,4.0,1.0
431498.4,98,4.0,2.0
397480.28,99,4.0,3.0
424432.44,100,4.0,4.0
397497.25,101,4.0,5.0
421172.94,102,4.0,6.0
430705.44,103,4.0,7.0
