density,sample,row,col
42465.67,0,0.0,0.0
44473.062,1,0.0,1.0
578319.9,2,0.0,2.0
561641.6,3,0.0,3.0
493081.0,4,0.0,4.0
548432.44,5,0.0,5.0
487579.03,6,0.0,6.0
535868.56,7,0.0,7.0
470397.1,8,0.0,8.0
539444.0,9,0.0,9.0
481952.34,10,0.0,10.0
527110.25,11,0.0,11.0
471954.75,12,0.0,12.0
524076.12,13,0.0,13.0
469871.7,14,0.0,14.0
556070.4,15,0.0,15.0
477760.06,16,0.0,16.0
542641.4,17,0.0,17.0
490579.2,18,0.0,18.0
571819.56,19,0.0,19.0
513760.0,20,0.0,20.0
667303.4,21,0.0,21.0
20677.062,22,0.0,22.0
60629.375,23,0.0,23.0
23468.547,24,1.0,0.0
55793.703,25,1.0,1.0
501898.06,26,1.0,2.0
556170.75,27,1.0,3.0
424879.25,28,1.0,4.0
527844.6,29,1.0,5.0
399947.8,30,1.0,6.0
513684.66,31,1.0,7.0
409285.66,32,1.0,8.0
526419.1,33,1.0,9.0
400315.78,34,1.0,10.0
532115.1,35,1.0,11.0
433325.03,36,1.0,12.0
498459.47,37,1.0,13.0
413629.0,38,1.0,14.0
523750.88,39,1.0,15.0
413446.6,40,1.0,16.0
499103.3,41,1.0,17.0
436379.78,42,1.0,18.0
562909.0,43,1.0,19.0
437313.06,44,1.0,20.0
628251.6,45,1.0,21.0
41082.5,46,1.0,22.0
47987.125,47,1.0,23.0
589796.1,48,2.0,0.0
601306.2,49,2.0,1.0
430463.22,50,2.0,2.0
507308.53,51,2.0,3.0
387759.2,52,2.0,4.0
459541.88,53,2.0,5.0
352092.7,54,2.0,6.0
487144.47,55,2.0,7.0
368588.88,56,2.0,8.0
461744.7,57,2.0,9.0
413911.3,58,2.0,10.0
495330.72,59,2.0,11.0
400110.56,60,2.0,12.0
511701.34,61,2.0,13.0
385161.6,62,2.0,14.0
417048.7,63,2.0,15.0
393735.7,64,2.0,16.0
488706.6,65,2.0,17.0
424954.16,66,2.0,18.0
499117.8,67,2.0,19.0
418714.5,68,2.0,20.0
550924.25,69,2.0,21.0
550150.8,70,2.0,22.0
723130.3,71,2.0,23.0
510921.28,72,3.0,0.0
549479.9,73,3.0,1.0
398957.75,74,3.0,2.0
489092.5,75,3.0,3.0
358166.56,76,3.0,4.0
464526.84,77,3.0,5.0
357262.8,78,3.0,6.0
469493.12,79,3.0,7.0
372058.25,80,3.0,8.0
447472.1,81,3.0,9.0
383777.44,82,3.0,10.0
439505.44,83,3.0,11.0
368943.16,84,3.0,12.0
442930.06,85,3.0,13.0
373514.1,86,3.0,14.0
457713.44,87,3.0,15.0
373972.97,88,3.0,16.0
473539.78,89,3.0,17.0
387764.66,90,3.0,18.0
535922.8,91,3.0,19.0
360209.88,92,3.0,20.0
490711.94,93,3.0,21.0
440703.78,94,3.0,22.0
