density,sample,row,col
481580.28,0,0.0,0.0
536791.5,1,0.0,1.0
416122.16,2,0.0,2.0
532678.75,3,0.0,3.0
418668.8,4,0.0,4.0
532961.6,5,0.0,5.0
421940.78,6,0.0,6.0
542560.25,7,0.0,7.0
418619.66,8,0.0,8.0
543923.6,9,0.0,9.0
433895.06,10,0.0,10.0
577867.3,11,0.0,11.0
418797.66,12,0.0,12.0
533504.6,13,0.0,13.0
410272.1,14,0.0,14.0
518320.8,15,0.0,15.0
424296.62,16,0.0,16.0
536694.9,17,0.0,17.0
413577.66,18,0.0,18.0
520650.28,19,0.0,19.0
432880.47,20,0.0,20.0
498463.88,21,0.0,21.0
477837.44,22,0.0,22.0
604992.7,23,0.0,23.0
602356.5,24,1.0,0.0
653073.44,25,1.0,1.0
570319.8,26,1.0,2.0
644513.94,27,1.0,3.0
600831.06,28,1.0,4.0
680790.9,29,1.0,5.0
608331.6,30,1.0,6.0
671779.1,31,1.0,7.0
608286.5,32,1.0,8.0
672067.6,33,1.0,9.0
619421.25,34,1.0,10.0
642503.1,35,1.0,11.0
611003.0,36,1.0,12.0
683462.9,37,1.0,13.0
560120.9,38,1.0,14.0
625494.56,39,1.0,15.0
607313.5,40,1.0,16.0
681981.4,41,1.0,17.0
553294.25,42,1.0,18.0
654143.25,43,1.0,19.0
536471.06,44,1.0,20.0
656326.0,45,1.0,21.0
621162.0,46,1.0,22.0
733599.5,47,1.0,23.0
445024.2,48,2.0,0.0
495412.22,49,2.0,1.0
368844.25,50,2.0,2.0
488318.2,51,2.0,3.0
345905.06,52,2.0,4.0
444782.75,53,2.0,5.0
333805.44,54,2.0,6.0
436543.75,55,2.0,7.0
340383.28,56,2.0,8.0
439420.7,57,2.0,9.0
336706.22,58,2.0,10.0
444440.84,59,2.0,11.0
354297.5,60,2.0,12.0
461856.2,61,2.0,13.0
339294.0,62,2.0,14.0
458875.56,63,2.0,15.0
340798.66,64,2.0,16.0
454865.3,65,2.0,17.0
364564.8,66,2.0,18.0
507805.25,67,2.0,19.0
394043.12,68,2.0,20.0
532320.5,69,2.0,21.0
448898.03,70,2.0,22.0
633544.56,71,2.0,23.0
618068.06,72,3.0,0.0
647639.25,73,3.0,1.0
547407.75,74,3.0,2.0
604286.94,75,3.0,3.0
526368.56,76,3.0,4.0
611489.44,77,3.0,5.0
517877.94,78,3.0,6.0
601303.0,79,3.0,7.0
515875.38,80,3.0,8.0
590299.9,81,3.0,9.0
523119.44,82,3.0,10.0
594904.6,83,3.0,11.0
529200.9,84,3.0,12.0
605116.56,85,3.0,13.0
540984.8,86,3.0,14.0
611009.3,87,3.0,15.0
519530.38,88,3.0,16.0
614609.75,89,3.0,17.0
558108.75,90,3.0,18.0
623200.5,91,3.0,19.0
564839.1,92,3.0,20.0
647615.2,93,3.0,21.0
620330.9,94,3.0,22.0
722971.06,95,3.0,23.0
427932.56,96,4.0,0.0
503777.2,97,4.0,1.0
370008.06,98,4.0,2.0
475674.03,99,4.0,3.0
328533.06,100,4.0,4.0
426755.9,101,4.0,5.0
319140.25,102,4.0,6.0
398533.75,103,4.0,7.0
328881.4,104,4.0,8.0
422500.5,105,4.0,9.0
323792.12,106,4.0,10.0
