density,sample,row,col
-20250.719,0,0.0,0.0
-6933.0312,1,0.0,1.0
570131.94,2,0.0,2.0
491671.38,3,0.0,3.0
484439.4,4,0.0,4.0
470698.28,5,0.0,5.0
467769.9,6,0.0,6.0
455335.7,7,0.0,7.0
466716.25,8,0.0,8.0
464874.47,9,0.0,9.0
459922.6,10,0.0,10.0
453723.3,11,0.0,11.0
470831.1,12,0.0,12.0
451887.75,13,0.0,13.0
461339.88,14,0.0,14.0
452659.72,15,0.0,15.0
446087.56,16,0.0,16.0
463523.9,17,0.0,17.0
467697.7,18,0.0,18.0
449740.1,19,0.0,19.0
483040.34,20,0.0,20.0
472277.12,21,0.0,21.0
527023.06,22,0.0,22.0
551991.25,23,0.0,23.0
-14600.422,24,1.0,0.0
10682.9375,25,1.0,1.0
546375.0,26,1.0,2.0
460119.3,27,1.0,3.0
492989.75,28,1.0,4.0
438524.5,29,1.0,5.0
445476.44,30,1.0,6.0
416975.97,31,1.0,7.0
438479.1,32,1.0,8.0
423653.84,33,1.0,9.0
440417.88,34,1.0,10.0
433841.56,35,1.0,11.0
441754.44,36,1.0,12.0
431819.34,37,1.0,13.0
427127.2,38,1.0,14.0
421653.9,39,1.0,15.0
446600.53,40,1.0,16.0
418621.5,41,1.0,17.0
453981.88,42,1.0,18.0
441986.78,43,1.0,19.0
483550.2,44,1.0,20.0
454161.97,45,1.0,21.0
513335.72,46,1.0,22.0
557241.6,47,1.0,23.0
576819.94,48,2.0,0.0
481778.3,49,2.0,1.0
466102.94,50,2.0,2.0
412634.2,51,2.0,3.0
416683.44,52,2.0,4.0
400701.56,53,2.0,5.0
407793.75,54,2.0,6.0
398368.5,55,2.0,7.0
403222.12,56,2.0,8.0
396687.94,57,2.0,9.0
399895.44,58,2.0,10.0
404323.12,59,2.0,11.0
404478.34,60,2.0,12.0
410904.16,61,2.0,13.0
403659.12,62,2.0,14.0
391785.28,63,2.0,15.0
401155.75,64,2.0,16.0
401446.56,65,2.0,17.0
405103.47,66,2.0,18.0
392917.78,67,2.0,19.0
433659.16,68,2.0,20.0
401844.1,69,2.0,21.0
475782.72,70,2.0,22.0
538045.06,71,2.0,23.0
512317.1,72,3.0,0.0
479211.0,73,3.0,1.0
449990.97,74,3.0,2.0
416188.47,75,3.0,3.0
405025.12,76,3.0,4.0
405506.5,77,3.0,5.0
394090.56,78,3.0,6.0
406268.2,79,3.0,7.0
404115.88,80,3.0,8.0
375971.7,81,3.0,9.0
405146.88,82,3.0,10.0
390071.6,83,3.0,11.0
410266.44,84,3.0,12.0
394630.94,85,3.0,13.0
394210.44,86,3.0,14.0
402254.88,87,3.0,15.0
402549.5,88,3.0,16.0
389271.88,89,3.0,17.0
401002.84,90,3.0,18.0
399202.56,91,3.0,19.0
420118.12,92,3.0,20.0
440441.34,93,3.0,21.0
471482.5,94,3.0,22.0
519545.47,95,3.0,23.0
507014.16,96,4.0,0.0
429830.62,97,4.0,1.0
414174.62,98,4.0,2.0
394938.2,99,4.0,3.0
392596.3,100,4.0,4.0
370735.75,101,4.0,5.0
386562.3,102,4.0,6.0
379786.44,103,4.0,7.0
391735.1,104,4.0,8.0
380329.12,105,4.0,9.0
380791.25,106,4.0,10.0
382813.88,107,4.0,11.0
379179.03,108,4.0,12.0
399314.06,109,4.0,13.0
386112.3,110,4.0,14.0
382762.75,111,4.0,15.0
391783.94,112,4.0,16.0
385118.5,113,4.0,17.0
393495.44,114,4.0,18.0
390402.53,115,4.0,19.0
399729.72,116,4.0,20.0
411258.78,117,4.0,21.0
449408.47,118,4.0,22.0
511047.4,119,4.0,23.0
