density,sample,row,col
527017.5,0,0.0,0.0
519555.03,1,0.0,1.0
466700.88,2,0.0,2.0
481111.28,3,0.0,3.0
461611.94,4,0.0,4.0
485627.2,5,0.0,5.0
457705.44,6,0.0,6.0
485986.44,7,0.0,7.0
465244.7,8,0.0,8.0
500777.88,9,0.0,9.0
462355.03,10,0.0,10.0
479446.12,11,0.0,11.0
461268.44,12,0.0,12.0
478154.34,13,0.0,13.0
473851.1,14,0.0,14.0
485697.94,15,0.0,15.0
463632.2,16,0.0,16.0
476767.75,17,0.0,17.0
451019.75,18,0.0,18.0
510734.5,19,0.0,19.0
461534.3,20,0.0,20.0
525654.06,21,0.0,21.0
452982.3,22,0.0,22.0
584758.4,23,0.0,23.0
522470.9,24,1.0,0.0
467305.84,25,1.0,1.0
450956.97,26,1.0,2.0
432017.25,27,1.0,3.0
440152.97,28,1.0,4.0
441954.3,29,1.0,5.0
458508.47,30,1.0,6.0
463749.0,31,1.0,7.0
449537.6,32,1.0,8.0
464827.53,33,1.0,9.0
452954.66,34,1.0,10.0
436287.8,35,1.0,11.0
435628.53,36,1.0,12.0
425498.88,37,1.0,13.0
457702.53,38,1.0,14.0
457108.03,39,1.0,15.0
435144.7,40,1.0,16.0
445444.1,41,1.0,17.0
530492.2,42,1.0,18.0
524552.0,43,1.0,19.0
550598.0,44,1.0,20.0
567715.4,45,1.0,21.0
570750.5,46,1.0,22.0
609307.9,47,1.0,23.0
493175.38,48,2.0,0.0
463358.56,49,2.0,1.0
430487.4,50,2.0,2.0
506102.06,51,2.0,3.0
401302.53,52,2.0,4.0
428332.03,53,2.0,5.0
394664.53,54,2.0,6.0
413819.28,55,2.0,7.0
389429.06,56,2.0,8.0
407871.4,57,2.0,9.0
397969.97,58,2.0,10.0
415546.16,59,2.0,11.0
409704.75,60,2.0,12.0
414974.16,61,2.0,13.0
402243.16,62,2.0,14.0
413528.7,63,2.0,15.0
406574.5,64,2.0,16.0
402381.4,65,2.0,17.0
407566.1,66,2.0,18.0
462326.94,67,2.0,19.0
371816.4,68,2.0,20.0
410837.5,69,2.0,21.0
426617.16,70,2.0,22.0
554160.0,71,2.0,23.0
516425.78,72,3.0,0.0
459634.72,73,3.0,1.0
587998.1,74,3.0,2.0
598998.1,75,3.0,3.0
421449.66,76,3.0,4.0
420418.53,77,3.0,5.0
434102.22,78,3.0,6.0
427790.03,79,3.0,7.0
409518.5,80,3.0,8.0
454855.6,81,3.0,9.0
418971.25,82,3.0,10.0
468052.2,83,3.0,11.0
424199.8,84,3.0,12.0
457152.56,85,3.0,13.0
