density,sample,row,col
-6503.2812,0,0.0,0.0
-671.15625,1,0.0,1.0
-2850.2812,2,0.0,2.0
-14230.344,3,0.0,3.0
514241.03,4,0.0,4.0
473198.44,5,0.0,5.0
464789.25,6,0.0,6.0
470720.03,7,0.0,7.0
441767.72,8,0.0,8.0
452905.47,9,0.0,9.0
452069.44,10,0.0,10.0
455949.78,11,0.0,11.0
462090.84,12,0.0,12.0
452640.22,13,0.0,13.0
460949.7,14,0.0,14.0
458112.03,15,0.0,15.0
465890.7,16,0.0,16.0
464769.53,17,0.0,17.0
469999.72,18,0.0,18.0
455803.44,19,0.0,19.0
473052.03,20,0.0,20.0
460584.94,21,0.0,21.0
502959.5,22,0.0,22.0
464537.22,23,0.0,23.0
876.5,24,1.0,0.0
-11695.719,25,1.0,1.0
-3214.5,26,1.0,2.0
9353.1875,27,1.0,3.0
427592.53,28,1.0,4.0
444681.88,29,1.0,5.0
416890.5,30,1.0,6.0
429258.6,31,1.0,7.0
399016.0,32,1.0,8.0
415002.5,33,1.0,9.0
397547.38,34,1.0,10.0
413415.0,35,1.0,11.0
415095.1,36,1.0,12.0
427207.88,37,1.0,13.0
402848.9,38,1.0,14.0
430907.25,39,1.0,15.0
404763.47,40,1.0,16.0
421683.56,41,1.0,17.0
345734.3,42,1.0,18.0
426402.7,43,1.0,19.0
399430.84,44,1.0,20.0
454053.53,45,1.0,21.0
400933.6,46,1.0,22.0
475027.5,47,1.0,23.0
561182.1,48,2.0,0.0
547193.44,49,2.0,1.0
517861.88,50,2.0,2.0
510614.75,51,2.0,3.0
449520.3,52,2.0,4.0
435863.38,53,2.0,5.0
427718.34,54,2.0,6.0
437116.84,55,2.0,7.0
436709.0,56,2.0,8.0
433003.7,57,2.0,9.0
442267.06,58,2.0,10.0
443260.06,59,2.0,11.0
435954.7,60,2.0,12.0
417484.5,61,2.0,13.0
441534.44,62,2.0,14.0
428368.84,63,2.0,15.0
449407.0,64,2.0,16.0
456899.84,65,2.0,17.0
459068.66,66,2.0,18.0
421689.53,67,2.0,19.0
419380.16,68,2.0,20.0
405413.25,69,2.0,21.0
469637.62,70,2.0,22.0
501096.9,71,2.0,23.0
479799.25,72,3.0,0.0
465019.53,73,3.0,1.0
445238.94,74,3.0,2.0
432076.0,75,3.0,3.0
389621.2,76,3.0,4.0
415129.88,77,3.0,5.0
389889.75,78,3.0,6.0
436635.75,79,3.0,7.0
388715.56,80,3.0,8.0
408583.72,81,3.0,9.0
389824.1,82,3.0,10.0
418874.8,83,3.0,11.0
376186.4,84,3.0,12.0
394604.8,85,3.0,13.0
376848.62,86,3.0,14.0
408942.56,87,3.0,15.0
399555.44,88,3.0,16.0
421043.06,89,3.0,17.0
377072.9,90,3.0,18.0
430433.88,91,3.0,19.0
364419.75,92,3.0,20.0
452802.72,93,3.0,21.0
402278.84,94,3.0,22.0
515358.88,95,3.0,23.0
476838.34,96,4.0,0.0
490636.38,97,4.0,1.0
436970.7,98,4.0,2.0
436142.44,99,4.0,3.0
453868.03,100,4.0,4.0
432049.44,101,4.0,5.0
415202.2,102,4.0,6.0
433319.8,103,4.0,7.0
455915.38,104,4.0,8.0
444593.8,105,4.0,9.0
439852.12,106,4.0,10.0
453146.38,107,4.0,11.0
457194.0,108,4.0,12.0
454333.38,109,4.0,13.0
458490.16,110,4.0,14.0
463335.47,111,4.0,15.0
422797.6,112,4.0,16.0
431141.5,113,4.0,17.0
412409.97,114,4.0,18.0
411712.78,115,4.0,19.0
430491.8,116,4.0,20.0
398509.6,117,4.0,21.0
427436.34,118,4.0,22.0
467972.72,119,4.0,23.0
445825.22,120,5.0,0.0
430857.03,121,5.0,1.0
380044.12,122,5.0,2.0
378405.28,123,5.0,3.0
379903.0,124,5.0,4.0
398688.06,125,5.0,5.0
369603.0,126,5.0,6.0
381062.62,127,5.0,7.0
398954.75,128,5.0,8.0
402686.06,129,5.0,9.0
389103.94,130,5.0,10.0
440420.56,131,5.0,11.0
399453.8,132,5.0,12.0
429727.8,133,5.0,13.0
416023.62,134,5.0,14.0
452051.88,135,5.0,15.0
391909.66,136,5.0,16.0
405583.3,137,5.0,17.0
372240.8,138,5.0,18.0
