density,sample,row,col
510229.1,0,0.0,0.0
516915.25,1,0.0,1.0
462248.6,2,0.0,2.0
476993.72,3,0.0,3.0
448186.3,4,0.0,4.0
480142.0,5,0.0,5.0
444949.75,6,0.0,6.0
495300.22,7,0.0,7.0
442298.6,8,0.0,8.0
455736.28,9,0.0,9.0
443214.5,10,0.0,10.0
501138.6,11,0.0,11.0
433885.44,12,0.0,12.0
472504.6,13,0.0,13.0
441582.12,14,0.0,14.0
472064.22,15,0.0,15.0
446590.3,16,0.0,16.0
479272.72,17,0.0,17.0
440145.3,18,0.0,18.0
501173.12,19,0.0,19.0
437331.72,20,0.0,20.0
496830.9,21,0.0,21.0
479692.88,22,0.0,22.0
577089.1,23,0.0,23.0
514087.53,24,1.0,0.0
517254.44,25,1.0,1.0
447862.56,26,1.0,2.0
480642.8,27,1.0,3.0
431964.66,28,1.0,4.0
475622.72,29,1.0,5.0
487590.88,30,1.0,6.0
482692.03,31,1.0,7.0
416365.56,32,1.0,8.0
428107.03,33,1.0,9.0
468533.8,34,1.0,10.0
462836.72,35,1.0,11.0
457710.7,36,1.0,12.0
484699.28,37,1.0,13.0
459790.8,38,1.0,14.0
489117.22,39,1.0,15.0
469131.5,40,1.0,16.0
447709.8,41,1.0,17.0
531701.25,42,1.0,18.0
465304.2,43,1.0,19.0
490474.1,44,1.0,20.0
485089.56,45,1.0,21.0
564656.75,46,1.0,22.0
579289.6,47,1.0,23.0
463920.06,48,2.0,0.0
462025.6,49,2.0,1.0
414869.88,50,2.0,2.0
419376.4,51,2.0,3.0
397301.56,52,2.0,4.0
400895.97,53,2.0,5.0
393061.56,54,2.0,6.0
426315.1,55,2.0,7.0
399380.8,56,2.0,8.0
409623.16,57,2.0,9.0
386922.7,58,2.0,10.0
432449.94,59,2.0,11.0
396297.6,60,2.0,12.0
395576.53,61,2.0,13.0
386915.75,62,2.0,14.0
406684.62,63,2.0,15.0
375557.88,64,2.0,16.0
393871.56,65,2.0,17.0
388367.72,66,2.0,18.0
389533.2,67,2.0,19.0
380150.03,68,2.0,20.0
412949.1,69,2.0,21.0
433045.88,70,2.0,22.0
526393.75,71,2.0,23.0
456806.8,72,3.0,0.0
447579.06,73,3.0,1.0
384982.3,74,3.0,2.0
439735.5,75,3.0,3.0
385597.38,76,3.0,4.0
402572.8,77,3.0,5.0
376686.75,78,3.0,6.0
400645.84,79,3.0,7.0
395068.44,80,3.0,8.0
396249.5,81,3.0,9.0
398051.88,82,3.0,10.0
419288.4,83,3.0,11.0
410650.8,84,3.0,12.0
398002.3,85,3.0,13.0
410904.25,86,3.0,14.0
407096.88,87,3.0,15.0
404078.06,88,3.0,16.0
371147.56,89,3.0,17.0
426830.53,90,3.0,18.0
426620.06,91,3.0,19.0
412771.22,92,3.0,20.0
400666.9,93,3.0,21.0
485362.22,94,3.0,22.0
514350.66,95,3.0,23.0
414260.0,96,4.0,0.0
451149.62,97,4.0,1.0
406835.8,98,4.0,2.0
393720.7,99,4.0,3.0
377844.0,100,4.0,4.0
382552.12,101,4.0,5.0
374775.44,102,4.0,6.0
409353.7,103,4.0,7.0
389851.12,104,4.0,8.0
411167.34,105,4.0,9.0
382596.6,106,4.0,10.0
406736.7,107,4.0,11.0
364412.44,108,4.0,12.0
412147.12,109,4.0,13.0
379317.3,110,4.0,14.0
380860.38,111,4.0,15.0
359196.3,112,4.0,16.0
379222.5,113,4.0,17.0
359069.38,114,4.0,18.0
374965.94,115,4.0,19.0
385568.88,116,4.0,20.0
396183.9,117,4.0,21.0
416502.0,118,4.0,22.0
511378.66,119,4.0,23.0
480672.88,120,5.0,0.0
461520.3,121,5.0,1.0
388175.8,122,5.0,2.0
406655.38,123,5.0,3.0
383511.12,124,5.0,4.0
402131.97,125,5.0,5.0
369990.25,126,5.0,6.0
395385.06,127,5.0,7.0
404760.8,128,5.0,8.0
381857.88,129,5.0,9.0
414322.8,130,5.0,10.0
389986.72,131,5.0,11.0
406349.38,132,5.0,12.0
399958.38,133,5.0,13.0
377065.75,134,5.0,14.0
379299.75,135,5.0,15.0
397621.88,136,5.0,16.0
372007.84,137,5.0,17.0
496095.97,138,5.0,18.0
367779.38,139,5.0,19.0
452136.1,140,5.0,20.0
381906.5,141,5.0,21.0
495868.25,142,5.0,22.0
483091.8,143,5.0,23.0
473223.56,144,6.0,0.0
480277.25,145,6.0,1.0
387493.53,146,6.0,2.0
412288.47,147,6.0,3.0
394241.88,148,6.0,4.0
407452.8,149,6.0,5.0
372941.94,150,6.0,6.0
415733.1,151,6.0,7.0
364994.94,152,6.0,8.0
393116.75,153,6.0,9.0
369737.38,154,6.0,10.0
391254.53,155,6.0,11.0
367807.53,156,6.0,12.0
374677.38,157,6.0,13.0
372562.0,158,6.0,14.0
378118.94,159,6.0,15.0
366385.62,160,6.0,16.0
377152.94,161,6.0,17.0
358827.7,162,6.0,18.0
372155.9,163,6.0,19.0
365712.94,164,6.0,20.0
403551.28,165,6.0,21.0
424784.75,166,6.0,22.0
494274.22,167,6.0,23.0
475665.06,168,7.0,0.0
469477.06,169,7.0,1.0
398113.9,170,7.0,2.0
394665.28,171,7.0,3.0
418241.56,172,7.0,4.0
392504.2,173,7.0,5.0
410389.25,174,7.0,6.0
409567.5,175,7.0,7.0
414024.94,176,7.0,8.0
380151.6,177,7.0,9.0
404744.9,178,7.0,10.0
379821.84,179,7.0,11.0
397143.3,180,7.0,12.0
370927.84,181,7.0,13.0
416590.6,182,7.0,14.0
372849.44,183,7.0,15.0
402926.62,184,7.0,16.0
370954.1,185,7.0,17.0
476799.16,186,7.0,18.0
378179.5,187,7.0,19.0
449013.56,188,7.0,20.0
394991.47,189,7.0,21.0
481513.0,190,7.0,22.0
461189.8,191,7.0,23.0
452882.56,192,8.0,0.0
469749.0,193,8.0,1.0
394350.94,194,8.0,2.0
424925.3,195,8.0,3.0
375304.47,196,8.0,4.0
413415.7,197,8.0,5.0
379528.5,198,8.0,6.0
398737.56,199,8.0,7.0
372676.9,200,8.0,8.0
390536.34,201,8.0,9.0
368733.88,202,8.0,10.0
390519.4,203,8.0,11.0
374137.16,204,8.0,12.0
392572.7,205,8.0,13.0
372497.88,206,8.0,14.0
403438.38,207,8.0,15.0
362774.12,208,8.0,16.0
390103.06,209,8.0,17.0
361079.06,210,8.0,18.0
424288.44,211,8.0,19.0
380649.88,212,8.0,20.0
400678.25,213,8.0,21.0
406971.75,214,8.0,22.0
488941.28,215,8.0,23.0
487590.75,216,9.0,0.0
456963.38,217,9.0,1.0
436018.94,218,9.0,2.0
412383.94,219,9.0,3.0
394063.3,220,9.0,4.0
387709.62,221,9.0,5.0
441926.06,222,9.0,6.0
389458.8,223,9.0,7.0
388761.12,224,9.0,8.0
395556.6,225,9.0,9.0
388951.16,226,9.0,10.0
386425.53,227,9.0,11.0
422355.0,228,9.0,12.0
387649.75,229,9.0,13.0
446389.62,230,9.0,14.0
391853.12,231,9.0,15.0
432612.44,232,9.0,16.0
402856.8,233,9.0,17.0
443964.8,234,9.0,18.0
371486.94,235,9.0,19.0
454345.44,236,9.0,20.0
410522.4,237,9.0,21.0
485499.0,238,9.0,22.0
491571.0,239,9.0,23.0
445823.62,240,10.0,0.0
468423.94,241,10.0,1.0
387569.56,242,10.0,2.0
379690.3,243,10.0,3.0
383826.7,244,10.0,4.0
392882.3,245,10.0,5.0
372993.53,246,10.0,6.0
377623.94,247,10.0,7.0
382857.9,248,10.0,8.0
417767.84,249,10.0,9.0
370238.62,250,10.0,10.0
392140.28,251,10.0,11.0
362865.88,252,10.0,12.0
342727.56,253,10.0,13.0
365763.97,254,10.0,14.0
377287.44,255,10.0,15.0
357273.78,256,10.0,16.0
383427.38,257,10.0,17.0
367708.0,258,10.0,18.0
384828.88,259,10.0,19.0
381298.06,260,10.0,20.0
399863.0,261,10.0,21.0
424279.56,262,10.0,22.0
489190.38,263,10.0,23.0
487617.62,264,11.0,0.0
443174.8,265,11.0,1.0
395518.2,266,11.0,2.0
379058.1,267,11.0,3.0
413621.12,268,11.0,4.0
417447.2,269,11.0,5.0
414027.66,270,11.0,6.0
392401.8,271,11.0,7.0
427946.1,272,11.0,8.0
393785.8,273,11.0,9.0
437348.38,274,11.0,10.0
403422.4,275,11.0,11.0
397644.47,276,11.0,12.0
372875.12,277,11.0,13.0
403588.34,278,11.0,14.0
384079.16,279,11.0,15.0
422679.8,280,11.0,16.0
368476.25,281,11.0,17.0
445608.38,282,11.0,18.0
385778.44,283,11.0,19.0
431691.5,284,11.0,20.0
396886.44,285,11.0,21.0
515504.75,286,11.0,22.0
478550.56,287,11.0,23.0
464217.38,288,12.0,0.0
429020.8,289,12.0,1.0
384719.72,290,12.0,2.0
380691.5,291,12.0,3.0
366185.56,292,12.0,4.0
390767.88,293,12.0,5.0
375081.56,294,12.0,6.0
399649.78,295,12.0,7.0
388761.47,296,12.0,8.0
387623.5,297,12.0,9.0
376794.28,298,12.0,10.0
380894.84,299,12.0,11.0
381809.0,300,12.0,12.0
384223.8,301,12.0,13.0
379173.06,302,12.0,14.0
392527.22,303,12.0,15.0
338724.56,304,12.0,16.0
380915.2,305,12.0,17.0
372454.12,306,12.0,18.0
371793.06,307,12.0,19.0
378964.75,308,12.0,20.0
387260.06,309,12.0,21.0
401565.3,310,12.0,22.0
470909.75,311,12.0,23.0
498802.3,312,13.0,0.0
454010.88,313,13.0,1.0
423471.06,314,13.0,2.0
409678.12,315,13.0,3.0
405417.3,316,13.0,4.0
405730.28,317,13.0,5.0
428147.06,318,13.0,6.0
402822.5,319,13.0,7.0
412869.88,320,13.0,8.0
389859.8,321,13.0,9.0
434882.6,322,13.0,10.0
399248.7,323,13.0,11.0
419843.0,324,13.0,12.0
402593.3,325,13.0,13.0
411424.3,326,13.0,14.0
416577.2,327,13.0,15.0
407472.88,328,13.0,16.0
394221.25,329,13.0,17.0
403277.56,330,13.0,18.0
390748.53,331,13.0,19.0
430679.03,332,13.0,20.0
395628.47,333,13.0,21.0
494493.88,334,13.0,22.0
476472.03,335,13.0,23.0
477977.94,336,14.0,0.0
490162.03,337,14.0,1.0
415689.38,338,14.0,2.0
449118.75,339,14.0,3.0
403450.6,340,14.0,4.0
454953.56,341,14.0,5.0
409965.5,342,14.0,6.0
474103.0,343,14.0,7.0
404462.28,344,14.0,8.0
468483.22,345,14.0,9.0
428435.8,346,14.0,10.0
438419.53,347,14.0,11.0
416666.75,348,14.0,12.0
451247.9,349,14.0,13.0
422780.3,350,14.0,14.0
459298.78,351,14.0,15.0
429268.97,352,14.0,16.0
465436.28,353,14.0,17.0
411609.0,354,14.0,18.0
445905.44,355,14.0,19.0
421752.88,356,14.0,20.0
468163.38,357,14.0,21.0
447051.0,358,14.0,22.0
520855.53,359,14.0,23.0
613920.6,360,15.0,0.0
505197.3,361,15.0,1.0
490607.97,362,15.0,2.0
461553.1,363,15.0,3.0
