density,sample,row,col
596801.6,0,0.0,0.0
638802.5,1,0.0,1.0
525863.75,2,0.0,2.0
652347.0,3,0.0,3.0
490557.97,4,0.0,4.0
617564.1,5,0.0,5.0
493872.56,6,0.0,6.0
615441.0,7,0.0,7.0
505525.94,8,0.0,8.0
609054.8,9,0.0,9.0
497061.88,10,0.0,10.0
601622.6,11,0.0,11.0
477199.25,12,0.0,12.0
571560.0,13,0.0,13.0
489937.78,14,0.0,14.0
590233.75,15,0.0,15.0
493973.03,16,0.0,16.0
582850.1,17,0.0,17.0
496316.2,18,0.0,18.0
594813.4,19,0.0,19.0
517442.6,20,0.0,20.0
621799.56,21,0.0,21.0
562078.4,22,0.0,22.0
663810.2,23,0.0,23.0
699423.0,24,1.0,0.0
623783.6,25,1.0,1.0
649438.2,26,1.0,2.0
630384.25,27,1.0,3.0
615848.5,28,1.0,4.0
619707.1,29,1.0,5.0
550997.5,30,1.0,6.0
531931.94,31,1.0,7.0
639550.1,32,1.0,8.0
579702.1,33,1.0,9.0
636108.5,34,1.0,10.0
624979.06,35,1.0,11.0
607908.0,36,1.0,12.0
585025.4,37,1.0,13.0
627275.25,38,1.0,14.0
623081.7,39,1.0,15.0
588801.6,40,1.0,16.0
562308.6,41,1.0,17.0
589902.5,42,1.0,18.0
562075.4,43,1.0,19.0
639104.9,44,1.0,20.0
685075.2,45,1.0,21.0
605578.4,46,1.0,22.0
652685.5,47,1.0,23.0
558981.1,48,2.0,0.0
590869.75,49,2.0,1.0
420413.12,50,2.0,2.0
541292.0,51,2.0,3.0
391024.88,52,2.0,4.0
500382.44,53,2.0,5.0
395452.44,54,2.0,6.0
509010.6,55,2.0,7.0
401433.44,56,2.0,8.0
510618.1,57,2.0,9.0
387327.47,58,2.0,10.0
501561.2,59,2.0,11.0
397290.5,60,2.0,12.0
489074.84,61,2.0,13.0
395683.62,62,2.0,14.0
507306.12,63,2.0,15.0
409107.88,64,2.0,16.0
494436.16,65,2.0,17.0
445650.62,66,2.0,18.0
550681.5,67,2.0,19.0
