density,sample,row,col
448293.66,0,0.0,0.0
471148.78,1,0.0,1.0
402671.75,2,0.0,2.0
474315.66,3,0.0,3.0
391376.78,4,0.0,4.0
480985.56,5,0.0,5.0
396395.3,6,0.0,6.0
558773.6,7,0.0,7.0
369833.9,8,0.0,8.0
494218.78,9,0.0,9.0
387566.94,10,0.0,10.0
526039.7,11,0.0,11.0
429434.12,12,0.0,12.0
617708.9,13,0.0,13.0
405493.9,14,0.0,14.0
519055.0,15,0.0,15.0
382545.84,16,0.0,16.0
497050.53,17,0.0,17.0
388170.6,18,0.0,18.0
510731.12,19,0.0,19.0
384105.7,20,0.0,20.0
481115.0,21,0.0,21.0
470284.94,22,0.0,22.0
588092.6,23,0.0,23.0
561207.25,24,1.0,0.0
617555.6,25,1.0,1.0
574322.75,26,1.0,2.0
599397.75,27,1.0,3.0
592538.5,28,1.0,4.0
636289.44,29,1.0,5.0
658616.44,30,1.0,6.0
668432.1,31,1.0,7.0
625872.44,32,1.0,8.0
661161.8,33,1.0,9.0
672048.44,34,1.0,10.0
688872.8,35,1.0,11.0
686378.75,36,1.0,12.0
670771.1,37,1.0,13.0
640954.1,38,1.0,14.0
692332.25,39,1.0,15.0
621512.2,40,1.0,16.0
654344.6,41,1.0,17.0
601983.5,42,1.0,18.0
652563.75,43,1.0,19.0
562185.9,44,1.0,20.0
610061.2,45,1.0,21.0
628863.44,46,1.0,22.0
722990.1,47,1.0,23.0
422062.3,48,2.0,0.0
460957.62,49,2.0,1.0
351118.8,50,2.0,2.0
441120.3,51,2.0,3.0
323516.22,52,2.0,4.0
431625.5,53,2.0,5.0
303378.94,54,2.0,6.0
432877.0,55,2.0,7.0
299222.12,56,2.0,8.0
403114.12,57,2.0,9.0
303189.4,58,2.0,10.0
406139.4,59,2.0,11.0
299138.03,60,2.0,12.0
396162.56,61,2.0,13.0
293388.72,62,2.0,14.0
397865.28,63,2.0,15.0
320655.66,64,2.0,16.0
433624.97,65,2.0,17.0
324317.44,66,2.0,18.0
427154.28,67,2.0,19.0
398298.75,68,2.0,20.0
531428.25,69,2.0,21.0
448131.66,70,2.0,22.0
590360.25,71,2.0,23.0
615263.6,72,3.0,0.0
657178.9,73,3.0,1.0
582042.7,74,3.0,2.0
587501.0,75,3.0,3.0
547404.25,76,3.0,4.0
599421.4,77,3.0,5.0
565239.44,78,3.0,6.0
606304.1,79,3.0,7.0
536311.0,80,3.0,8.0
589005.1,81,3.0,9.0
546001.2,82,3.0,10.0
605031.5,83,3.0,11.0
