density,sample,row,col
548284.25,0,0.0,0.0
514914.47,1,0.0,1.0
497006.72,2,0.0,2.0
476703.38,3,0.0,3.0
507122.53,4,0.0,4.0
508862.03,5,0.0,5.0
484120.25,6,0.0,6.0
500657.97,7,0.0,7.0
478084.8,8,0.0,8.0
465457.22,9,0.0,9.0
501176.75,10,0.0,10.0
484374.1,11,0.0,11.0
498296.88,12,0.0,12.0
492963.88,13,0.0,13.0
480049.6,14,0.0,14.0
486086.7,15,0.0,15.0
474738.0,16,0.0,16.0
477741.8,17,0.0,17.0
478627.94,18,0.0,18.0
484181.94,19,0.0,19.0
505798.94,20,0.0,20.0
516054.56,21,0.0,21.0
552539.5,22,0.0,22.0
559947.1,23,0.0,23.0
586777.44,24,1.0,0.0
486434.94,25,1.0,1.0
515040.0,26,1.0,2.0
452303.94,27,1.0,3.0
492744.94,28,1.0,4.0
466531.62,29,1.0,5.0
498116.2,30,1.0,6.0
470977.0,31,1.0,7.0
486583.06,32,1.0,8.0
446537.0,33,1.0,9.0
493850.62,34,1.0,10.0
485284.72,35,1.0,11.0
494795.97,36,1.0,12.0
466649.8,37,1.0,13.0
473058.44,38,1.0,14.0
457280.38,39,1.0,15.0
463426.84,40,1.0,16.0
449960.25,41,1.0,17.0
492069.4,42,1.0,18.0
434136.3,43,1.0,19.0
504591.25,44,1.0,20.0
504679.4,45,1.0,21.0
529007.9,46,1.0,22.0
586116.25,47,1.0,23.0
516136.56,48,2.0,0.0
480142.3,49,2.0,1.0
446791.8,50,2.0,2.0
439770.5,51,2.0,3.0
421077.56,52,2.0,4.0
432451.16,53,2.0,5.0
401610.94,54,2.0,6.0
423028.25,55,2.0,7.0
410326.16,56,2.0,8.0
428062.94,57,2.0,9.0
414456.06,58,2.0,10.0
411236.0,59,2.0,11.0
397824.62,60,2.0,12.0
418018.7,61,2.0,13.0
399051.0,62,2.0,14.0
421365.22,63,2.0,15.0
438487.72,64,2.0,16.0
430382.7,65,2.0,17.0
417737.4,66,2.0,18.0
410267.97,67,2.0,19.0
460033.53,68,2.0,20.0
481194.06,69,2.0,21.0
455301.7,70,2.0,22.0
555924.0,71,2.0,23.0
570899.2,72,3.0,0.0
463644.2,73,3.0,1.0
472028.56,74,3.0,2.0
448928.38,75,3.0,3.0
461625.34,76,3.0,4.0
434228.2,77,3.0,5.0
445575.7,78,3.0,6.0
429447.75,79,3.0,7.0
459170.34,80,3.0,8.0
420941.2,81,3.0,9.0
453332.44,82,3.0,10.0
439428.34,83,3.0,11.0
467784.75,84,3.0,12.0
450278.75,85,3.0,13.0
430905.25,86,3.0,14.0
410042.56,87,3.0,15.0
453255.25,88,3.0,16.0
462437.8,89,3.0,17.0
409749.97,90,3.0,18.0
423358.94,91,3.0,19.0
446011.16,92,3.0,20.0
484642.97,93,3.0,21.0
474037.0,94,3.0,22.0
575211.56,95,3.0,23.0
476815.94,96,4.0,0.0
442632.66,97,4.0,1.0
417103.44,98,4.0,2.0
412942.12,99,4.0,3.0
400282.94,100,4.0,4.0
393172.7,101,4.0,5.0
411310.12,102,4.0,6.0
407386.47,103,4.0,7.0
393009.5,104,4.0,8.0
382413.62,105,4.0,9.0
382075.56,106,4.0,10.0
384280.22,107,4.0,11.0
378361.72,108,4.0,12.0
394149.47,109,4.0,13.0
410257.12,110,4.0,14.0
406027.56,111,4.0,15.0
412088.8,112,4.0,16.0
409547.38,113,4.0,17.0
416348.8,114,4.0,18.0
409510.28,115,4.0,19.0
430210.7,116,4.0,20.0
444200.78,117,4.0,21.0
462716.34,118,4.0,22.0
542472.7,119,4.0,23.0
539140.25,120,5.0,0.0
458613.56,121,5.0,1.0
481397.2,122,5.0,2.0
408834.47,123,5.0,3.0
463855.06,124,5.0,4.0
410813.12,125,5.0,5.0
455670.6,126,5.0,6.0
446910.44,127,5.0,7.0
421238.25,128,5.0,8.0
424358.7,129,5.0,9.0
428740.7,130,5.0,10.0
401879.62,131,5.0,11.0
440963.7,132,5.0,12.0
429613.44,133,5.0,13.0
438511.28,134,5.0,14.0
413333.53,135,5.0,15.0
428995.94,136,5.0,16.0
433908.44,137,5.0,17.0
418722.2,138,5.0,18.0
445887.44,139,5.0,19.0
406426.16,140,5.0,20.0
459386.34,141,5.0,21.0
494583.16,142,5.0,22.0
569749.75,143,5.0,23.0
482230.16,144,6.0,0.0
451509.47,145,6.0,1.0
385667.0,146,6.0,2.0
391950.53,147,6.0,3.0
408232.25,148,6.0,4.0
398482.44,149,6.0,5.0
366174.88,150,6.0,6.0
396337.34,151,6.0,7.0
399362.0,152,6.0,8.0
394085.62,153,6.0,9.0
373648.28,154,6.0,10.0
394721.88,155,6.0,11.0
347051.3,156,6.0,12.0
363910.1,157,6.0,13.0
383247.97,158,6.0,14.0
378784.28,159,6.0,15.0
371574.9,160,6.0,16.0
384675.88,161,6.0,17.0
395455.94,162,6.0,18.0
392465.34,163,6.0,19.0
436470.6,164,6.0,20.0
417240.97,165,6.0,21.0
446997.72,166,6.0,22.0
520779.12,167,6.0,23.0
547284.06,168,7.0,0.0
454478.06,169,7.0,1.0
464751.56,170,7.0,2.0
403809.22,171,7.0,3.0
458386.38,172,7.0,4.0
422021.4,173,7.0,5.0
436815.0,174,7.0,6.0
420525.12,175,7.0,7.0
414585.06,176,7.0,8.0
417361.5,177,7.0,9.0
415233.75,178,7.0,10.0
412870.44,179,7.0,11.0
388512.94,180,7.0,12.0
378286.66,181,7.0,13.0
385549.34,182,7.0,14.0
394018.88,183,7.0,15.0
404038.3,184,7.0,16.0
418266.0,185,7.0,17.0
406233.44,186,7.0,18.0
424525.84,187,7.0,19.0
453627.5,188,7.0,20.0
459092.75,189,7.0,21.0
469387.84,190,7.0,22.0
542032.5,191,7.0,23.0
478445.44,192,8.0,0.0
434938.5,193,8.0,1.0
385244.2,194,8.0,2.0
398441.03,195,8.0,3.0
382193.12,196,8.0,4.0
402343.7,197,8.0,5.0
370013.8,198,8.0,6.0
388943.84,199,8.0,7.0
366728.8,200,8.0,8.0
381003.88,201,8.0,9.0
365857.25,202,8.0,10.0
371813.56,203,8.0,11.0
368559.8,204,8.0,12.0
376370.2,205,8.0,13.0
381460.7,206,8.0,14.0
379541.22,207,8.0,15.0
388065.3,208,8.0,16.0
392903.06,209,8.0,17.0
390645.25,210,8.0,18.0
389515.38,211,8.0,19.0
415243.25,212,8.0,20.0
410549.7,213,8.0,21.0
450359.88,214,8.0,22.0
498505.9,215,8.0,23.0
534692.4,216,9.0,0.0
432132.12,217,9.0,1.0
462159.0,218,9.0,2.0
406058.97,219,9.0,3.0
440148.3,220,9.0,4.0
403520.72,221,9.0,5.0
450442.25,222,9.0,6.0
404129.4,223,9.0,7.0
428975.94,224,9.0,8.0
397584.47,225,9.0,9.0
415085.03,226,9.0,10.0
407790.3,227,9.0,11.0
399084.12,228,9.0,12.0
411131.03,229,9.0,13.0
418925.44,230,9.0,14.0
427697.94,231,9.0,15.0
436166.4,232,9.0,16.0
422055.25,233,9.0,17.0
427879.44,234,9.0,18.0
417391.4,235,9.0,19.0
446620.12,236,9.0,20.0
443458.78,237,9.0,21.0
461091.7,238,9.0,22.0
546660.0,239,9.0,23.0
459966.97,240,10.0,0.0
418596.3,241,10.0,1.0
395367.56,242,10.0,2.0
392636.8,243,10.0,3.0
378610.44,244,10.0,4.0
392547.2,245,10.0,5.0
359628.84,246,10.0,6.0
378803.0,247,10.0,7.0
367871.12,248,10.0,8.0
373474.88,249,10.0,9.0
381196.44,250,10.0,10.0
388428.34,251,10.0,11.0
383196.7,252,10.0,12.0
386572.8,253,10.0,13.0
373657.38,254,10.0,14.0
391724.3,255,10.0,15.0
384062.0,256,10.0,16.0
372791.25,257,10.0,17.0
391107.84,258,10.0,18.0
404613.3,259,10.0,19.0
393083.97,260,10.0,20.0
398759.12,261,10.0,21.0
453832.38,262,10.0,22.0
493081.5,263,10.0,23.0
515947.7,264,11.0,0.0
420633.75,265,11.0,1.0
443840.62,266,11.0,2.0
383613.06,267,11.0,3.0
454387.12,268,11.0,4.0
407484.94,269,11.0,5.0
440293.03,270,11.0,6.0
394708.7,271,11.0,7.0
426932.9,272,11.0,8.0
437084.03,273,11.0,9.0
447566.66,274,11.0,10.0
415836.72,275,11.0,11.0
429373.84,276,11.0,12.0
415148.22,277,11.0,13.0
410193.12,278,11.0,14.0
373082.56,279,11.0,15.0
429089.12,280,11.0,16.0
405514.03,281,11.0,17.0
439731.62,282,11.0,18.0
421662.0,283,11.0,19.0
443225.44,284,11.0,20.0
453312.5,285,11.0,21.0
465201.12,286,11.0,22.0
552362.9,287,11.0,23.0
486508.8,288,12.0,0.0
430380.1,289,12.0,1.0
390841.44,290,12.0,2.0
379682.16,291,12.0,3.0
395973.56,292,12.0,4.0
410197.62,293,12.0,5.0
373395.3,294,12.0,6.0
378676.2,295,12.0,7.0
381574.34,296,12.0,8.0
320405.12,297,12.0,9.0
396529.06,298,12.0,10.0
408462.75,299,12.0,11.0
411937.16,300,12.0,12.0
414056.3,301,12.0,13.0
411434.1,302,12.0,14.0
426186.3,303,12.0,15.0
